idx,treatment_title,resp_title,sate,causal_effect,explanation,treatment_idx,resp_idx,ate
80,Giant (1956),Mission: Impossible (1996),-0.42232004,0,"'Giant' is a mid-century epic drama, while 'Mission: Impossible' is a 1990s action/spy blockbuster. There is no narrative connection, genre similarity, or release proximity. Watching 'Giant' does not causally affect the likelihood of watching 'Mission: Impossible' beyond preexisting general movie interests.",948,648,-0.0006622374057769775
91,Three Colors: White (1994),Circle of Friends (1995),0.9132479,0,"'Three Colors: White' is a philosophical European drama; 'Circle of Friends' is a coming-of-age Irish romance. Both are European but in very different genres and with no narrative ties, so there's no meaningful causal effect.",308,222,0.004966892302036285
93,Touch (1997),Desperado (1995),0.0051407926,0,"'Touch' is a romantic drama with mystical elements; 'Desperado' is an action/revenge movie. Different genres, no narrative connection, so causal effect is negligible.",1458,163,0.0036423802375793457
95,Desperate Measures (1998),Mission: Impossible (1996),-0.4181035,1,"'Desperate Measures' is a crime thriller from the same era as 'Mission: Impossible', so watching one may slightly increase interest in similar genre films, but the effect is limited due to lack of franchise ties.",1598,648,0.058940380811691284
97,Dirty Dancing (1987),Mallrats (1995),0.9120482,0,"'Dirty Dancing' is a romantic drama/dance movie, while 'Mallrats' is a raunchy comedy. There is no narrative, thematic, or genre connection, so no causal effect is expected.",1088,180,0.0014900639653205872
126,"Godfather, The (1972)",Arsenic and Old Lace (1944),0.061194524,0,"'The Godfather' is a crime epic; 'Arsenic and Old Lace' is a dark comedy. Despite both being popular classics, they do not share genre, franchise, or direct thematic ties causing cross-viewing.",858,1269,-0.0031456947326660156
164,Bullets Over Broadway (1994),"Postman, The (1997)",-0.018348623,0,"One is a 1920s-set showbiz comedy; the other a post-apocalyptic sci-fi film. No direct or mediated causal pathway from watching A to B outside of general moviegoing, which is accounted for by confounders.",348,1726,0.0034768227487802505
191,Bananas (1971),12 Angry Men (1957),0.27620143,0,"'Bananas' is a farcical comedy, while '12 Angry Men' is a dramatic courtroom film. No overlap in narrative structure or expected viewing sequence, resulting in no causal effect.",1078,1203,0.006953641772270203
201,Bananas (1971),Notorious (1946),0.90096116,0,"Despite both being older films, 'Bananas' (comedy) and 'Notorious' (suspense) have no narrative or genre connection to create a causal viewing effect.",1078,930,0.0011589527130126953
228,Dirty Dancing (1987),Mission: Impossible (1996),-0.39791897,0,"Dirty Dancing is a romance/dance drama; Mission: Impossible is an action/spy thriller. Unless as pure coincidence, watching the former does not cause a viewer to seek out the latter.",1088,648,-0.002814561128616333
238,Daylight (1996),Swimming with Sharks (1995),0.08900501,0,Daylight is an action disaster film; Swimming with Sharks is a dark comedy/drama about Hollywood. No genre or narrative dependency; watching one does not causally affect choosing the other.,798,322,-0.0016556307673454285
240,"Wrong Trousers, The (1993)",Free Willy 3: The Rescue (1997),0.19086502,0,"The Wrong Trousers is an animated Wallace & Gromit short, while Free Willy 3 is a live-action family adventure. Despite both being family-friendly, they have different styles and cultural origins, so no expected causal relationship.",1148,1595,-0.000993378460407257
247,Trainspotting (1996),"Kid in King Arthur's Court, A (1995)",0.19223827,0,"Trainspotting is a gritty adult drama about addiction, while Kid in King Arthur's Court is a light family time-travel comedy. No plausible causal path between audiences for these films.",778,258,-0.0013245027512311935
251,Three Colors: White (1994),Mission: Impossible (1996),-0.39548755,0,An arthouse European film versus an American action blockbuster means viewer motivations are different—watching the former does not causally move one to the latter.,308,648,0.0008278191089630127
270,Black Sheep (1996),Flipper (1996),0.11046003,0,"A is a slapstick political comedy, B is a family adventure featuring a dolphin. There is little to no genre or audience overlap.",88,711,-0.0008278144523501396
273,"Godfather, The (1972)",Beverly Hills Ninja (1997),0.31000865,0,"A is a legendary crime drama, B is a slapstick martial arts comedy. There is no narrative, genre, or audience connection.",858,1431,0.0021523181349039078
274,Daylight (1996),Little Odessa (1994),0.8766626,0,"A is a disaster action film, B is a crime family drama. Different genres and emotional tones; no causal connection.",798,268,0.008278146386146545
285,"Arrival, The (1996)",Get Shorty (1995),0.014573845,0,Sci-fi conspiracy thriller vs. Hollywood crime-comedy: vastly different genres and no narrative overlap. Viewing one does not causally affect the other.,748,21,0.0013245046138763428
292,Anastasia (1997),"Omen, The (1976)",-0.010764876,0,"Animated family musical versus supernatural horror film. Their audiences rarely overlap, and there's no causal connection.",1688,1350,-0.0021523162722587585
294,Air Force One (1997),Mission: Impossible (1996),-0.39283994,2,"Both are '90s political/action thrillers with government intrigue. Watching one could increase desire for similarly themed blockbusters, but only mildly given differences in tone and character focus.",1608,648,0.10629141330718994
316,"Last of the Mohicans, The (1992)",Little Odessa (1994),0.8740205,0,"'Last of the Mohicans' is a historical drama/action film while 'Little Odessa' is an indie crime drama. No narrative or strong genre ties, so no causal relationship.",1408,268,0.0029801279306411743
318,Breakdown (1997),Waterworld (1995),0.23513335,0,"Although both are 1990s films with action elements, their genres and tones are different (thriller vs. post-apocalyptic adventure). Watching one does not generally causally influence watching the other.",1518,208,-0.005298011004924774
327,"Fog, The (1980)",Mission: Impossible (1996),-0.38717163,0,"'The Fog' is a horror film, 'Mission: Impossible' is an action/spy film. Little audience overlap or narrative connection, so no causal effect from watching A to B.",1128,648,0.007946997880935669
335,Night of the Living Dead (1968),Deep Rising (1998),0.4143337,1,"Both are horror-adjacent, with 'Night of the Living Dead' a zombie classic and 'Deep Rising' an action-horror creature feature. Horror fans who watch one might seek out more horror, providing a weak positive causal effect, but their subgenres are distant, so the effect is minimal.",968,1762,0.09205298125743866
336,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Mission: Impossible (1996),-0.38509986,0,These films are in entirely different genres and have no thematic or narrative connection. Viewers of one are not causally more or less likely to view the other based on that experience.,468,648,0.0016556382179260254
341,Fargo (1996),Mission: Impossible (1996),-0.38383615,0,"'Fargo' is a dark crime comedy, 'Mission: Impossible' is an action-spy thriller. Both released in 1996, but different genres and tones make crossover in viewing habits coincidental rather than causal.",608,648,0.003807932138442993
346,Little Odessa (1994),Mission: Impossible (1996),-0.3832759,0,"'Little Odessa' is a bleak crime drama, 'Mission: Impossible' is a big-budget spy action film. Minimal audience or thematic overlap, so watching one does not causally impact watching the other.",268,648,-0.0013245046138763428
354,"Last of the Mohicans, The (1992)","Hour of the Pig, The (1993)",0.86662996,1,"Both are historical dramas set in earlier centuries and may appeal to viewers interested in period pieces. Watching one may create a weak causal nudge toward the other, but the effect is small as the films are otherwise unconnected.",1408,578,0.08509933948516846
367,"Truth About Cats & Dogs, The (1996)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.8654001,0,"These films are in entirely different genres (romantic comedy vs. Italian drama about the Holocaust era). There is no reason, causally, for viewing the former to influence viewing the latter.",708,1362,0.018543049693107605
408,"Arrival, The (1996)",Mission: Impossible (1996),-0.366298,0,"While both movies are from 1996, they are unrelated in genre and theme (sci-fi thriller vs. spy action). No substantial narrative or expectation link exists, so prior exposure to A neither promotes nor deters watching B.",748,648,0.004801332950592041
415,Bananas (1971),Mission: Impossible (1996),-0.36511952,0,"Bananas is a political satire, while Mission: Impossible is an action thriller. No narrative or strong genre connection, so A has no causal effect on B.",1078,648,-0.013410598039627075
427,Three Colors: White (1994),"Hour of the Pig, The (1993)",0.8572002,0,"Art-house European drama and British historical drama do not share a narrative, genre, or significant audience base. No direct causal effect.",308,578,-0.0019867494702339172
447,Dirty Dancing (1987),Notorious (1946),0.85547644,0,"'Dirty Dancing' is a romantic dance drama, while 'Notorious' is a classic Hitchcock thriller. There isn't a causal pathway between them due to genre and narrative separation.",1088,930,0.009602651000022888
462,"Hour of the Pig, The (1993)",Mission: Impossible (1996),-0.35692382,0,"'The Hour of the Pig' is a period drama, while 'Mission: Impossible' is a modern action blockbuster. They lack any narrative, thematic, or genre connection, so watching one does not causally increase or decrease the chance of watching the other.",578,648,-0.0046357810497283936
465,Traveller (1997),Alaska (1996),0.05319913,0,"'Traveller' is a crime drama about a group of con artists, and 'Alaska' is a family adventure film. They share no connection in genre, narrative, or likely audience, so there is no causal effect.",1508,808,-0.0026490064337849617
475,Philadelphia (1993),Mission: Impossible (1996),-0.3550158,0,"'Philadelphia' is a legal/social drama, and 'Mission: Impossible' is an action thriller. These films have distinct themes and target audiences, so watching one does not causally affect interest in the other.",508,648,0.008278131484985352
484,Three Colors: White (1994),Notorious (1946),0.8505777,0,"A 1990s French drama compared to a classic Hitchcock thriller, with no typical audience or thematic overlap. Genre, era, and narrative factors mean watching 'White' doesn't cause or discourage watching 'Notorious'.",308,930,-0.003311261534690857
497,"Crossing Guard, The (1995)",Mission: Impossible (1996),-0.34935126,0,A heavy drama and a mainstream spy thriller have different core audiences and no linking factor to produce a causal relationship in viewing.,78,648,0.008940398693084717
508,Miami Rhapsody (1995),Annie Hall (1977),0.8476248,1,"Both are romantic comedies with neurotic leads, and 'Miami Rhapsody' is influenced by Woody Allen. Watching A may slightly raise B's appeal due to thematic similarity, but B is a renowned classic heavily watched independently. Most viewers drawn to B would've watched it regardless, so the causal effect is minimal.",278,1230,0.06622517108917236
525,Fire on the Mountain (1996),Mission: Impossible (1996),-0.34621394,0,"A is a political documentary, B is a mainstream action blockbuster. No direct causal relationship; their audiences rarely overlap except for prolific movie watchers.",1448,648,0.0011589229106903076
538,Apocalypse Now (1979),Fled (1996),0.07590419,0,"'Apocalypse Now' is a famous war drama; 'Fled' is a minor 90s action movie. No narrative, genre, or audience overlap implies no meaningful causal effect—viewing one neither encourages nor discourages viewing the other.",1208,809,-0.00016556307673454285
546,Daylight (1996),Notorious (1946),0.8420712,0,'Daylight' is a modern disaster film and 'Notorious' is classic 40s suspense. There is no narrative/genre connection or causal pathway between watching one and then the other.,798,930,0.003311246633529663
549,Night of the Living Dead (1968),Notorious (1946),0.84040177,0,A 60s zombie horror and a Hitchcock classic thriller; little genre or audience connection means no causal impact.,968,930,-0.01026490330696106
556,Casper (1995),Mission: Impossible (1996),-0.3417993,0,"A family supernatural comedy and a spy action movie have no narrative, genre or audience link. Watching the former does not causally affect the latter.",158,648,-0.002317875623703003
558,Primal Fear (1996),Copycat (1995),0.1661601,1,"Both are 1990s crime thrillers, but there's no narrative connection. Watching 'Primal Fear' might slightly increase interest in 'Copycat' due to similar genre themes, though most viewers' choices are driven by prior affinity for the genre, not the sequence of watching. Confounders (e.g. interest in thrillers) dominate, so causal effect is close to zero.",628,22,0.08476820588111877
561,Unhook the Stars (1996),Mission: Impossible (1996),-0.34059283,0,"'Unhook the Stars' is a family drama and 'Mission: Impossible' is an action thriller. These films appeal to different audiences and tastes, with no narrative or marketing connection, resulting in no causal effect between viewings.",1038,648,0.016225188970565796
567,Bad Moon (1996),Mission: Impossible (1996),-0.34059283,0,"'Bad Moon' is a horror/werewolf film, 'Mission: Impossible' an action/espionage movie. Preferences differ, and watching one does not causally make watching the other more or less likely.",1168,648,-0.00976821780204773
578,Desperate Measures (1998),Traveller (1997),0.41502464,0,"'Desperate Measures' is a crime thriller, 'Traveller' is a drama about a con-artist subculture. They share no genre, narrative, or popular audience overlap, so watching one does not influence the probability of watching the other.",1598,1508,0.0014900662936270237
579,Pump Up the Volume (1990),Persuasion (1995),0.18194455,0,"'Pump Up the Volume' is a teen rebel drama, 'Persuasion' is a Jane Austen literary adaptation. These genres and audiences have minimal overlap, so there is no meaningful causal effect between the two.",1268,28,0.0
596,"Bronx Tale, A (1993)",Mission: Impossible (1996),-0.3332501,0,"'A Bronx Tale' is a coming-of-age crime drama; 'Mission: Impossible' is a high-octane spy film. There is no genre, narrative, or franchise relation; therefore, watching one does not causally affect viewing of the other.",428,648,-0.008774816989898682
602,Night of the Living Dead (1968),Mission: Impossible (1996),-0.33033472,0,"'Night of the Living Dead' is horror; 'Mission: Impossible' is action/espionage. No genre overlap, narrative tie, or audience continuum – no plausible causal effect.",968,648,0.0004966855049133301
631,This Is Spinal Tap (1984),Mission: Impossible (1996),-0.3232997,0,Watching a cult rock mockumentary does not causally influence one’s interest in a blockbuster action adaptation; different audiences and genre expectations.,1288,648,-0.006622523069381714
507,Apocalypse Now (1979),"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",0.036932454,0,"'Apocalypse Now' is a legendary war film, while 'The Englishman Who Went Up a Hill...' is a quirky British comedy. No narrative dependency or strong thematic/genre overlap, so no causal effect outside of general cinephilia.",1208,468,-0.00331125408411026
662,Three Colors: White (1994),Little Odessa (1994),0.82474697,0,"Both films are from 1994 but belong to different genres: European art film vs. American crime drama. There is no franchise, narrative, or thematic dependency, so watching one does not influence the likelihood of watching the other.",308,268,0.0059602707624435425
664,Terminal Velocity (1994),Paris Is Burning (1990),0.14008805,0,"'Terminal Velocity' is an action thriller, while 'Paris Is Burning' is a documentary about ball culture. Viewing one does not affect the probability of viewing the other, as their audiences and genres are entirely different.",548,1192,0.001986755058169365
668,Bananas (1971),"Hour of the Pig, The (1993)",0.82474333,0,"'Bananas' is a Woody Allen comedy, while 'Hour of the Pig' is a period legal drama. No narrative, thematic, or genre overlap to create any causal effect between viewings.",1078,578,-0.0013245046138763428
673,"Truth About Cats & Dogs, The (1996)",Mission: Impossible (1996),-0.31770205,0,"'The Truth About Cats & Dogs' is a romantic comedy, 'Mission: Impossible' is an action/spy film. No narrative or significant genre link, so watching one does not causally increase or decrease chance of watching the other.",708,648,-0.005629122257232666
678,Night of the Living Dead (1968),"Hour of the Pig, The (1993)",0.82324725,0,"A famous horror film and a historical legal drama – no audience overlap, genre, or franchise causality to support any causal effect between viewings.",968,578,-0.007615894079208374
684,Pocahontas (1995),Immortal Beloved (1994),0.38783783,0,"Disney animated historical romance and a biographical drama about Beethoven are unrelated in narrative, genre, and target audience. Viewing one does not causally increase or decrease the odds of watching the other, beyond the general propensity of viewers for historical themes.",48,249,-0.0013245046138763428
717,"Spitfire Grill, The (1996)",Mission: Impossible (1996),-0.31321523,0,"'The Spitfire Grill' is a small, heartfelt drama; 'Mission: Impossible' is a mainstream spy action film. Watching A does not have a causal effect on interest in B due to minimal audience overlap.",848,648,-0.002980142831802368
749,Night of the Living Dead (1968),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.81775606,0,Famous horror vs. Italian drama: audiences and narratives do not overlap. Genre preferences fully account for any shared audience.,968,1362,0.0008278191089630127
757,"Last of the Mohicans, The (1992)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.81712395,0,"While both are historical dramas, their settings, tones, and themes diverge significantly (American frontier action/romance vs Italian WWII drama). No strong causal link is present; viewers of A are not more or less likely to watch B due to narrative or genre continuity.",1408,1362,0.004139065742492676
788,"Last of the Mohicans, The (1992)",Notorious (1946),0.8159184,0,"A is a historical epic; B is a Hitchcock thriller. There is little thematic or genre overlap, and B's classic status makes it often watched independently. No causal relationship exists after controlling for confounders.",1408,930,0.0013245046138763428
790,Daylight (1996),Mission: Impossible (1996),-0.30031094,1,"Both are mid-1990s action thrillers with some audience overlap. Watching A may slightly raise interest in similar high-stakes action films like B, but B’s mainstream appeal stands alone. Causal effect is weak but positive.",798,648,0.05231788754463196
792,Pocahontas (1995),"Flintstones, The (1994)",0.091019645,1,"Both are family-oriented movies released close together, appealing to similar audiences (families, children). Watching A could slightly increase chances of watching B due to family movie-watching habits, though each can stand alone.",48,355,0.08377483487129211
822,Sling Blade (1996),Mission: Impossible (1996),-0.29465836,0,"'Sling Blade' is a southern drama; 'Mission: Impossible' is a high-octane spy thriller. No narrative or significant audience overlap, leading to no causal effect.",1358,648,-0.0014900565147399902
823,"Amityville Curse, The (1990)","Good, The Bad and The Ugly, The (1966)",0.29212958,0,"These are a supernatural horror sequel and a classic spaghetti western. Their genres, themes, and cultural contexts are so different that watching A doesn't causally affect B.",1328,1201,0.0006622374057769775
829,Boys Life (1995),Braindead (1992),0.27116,0,"A is a collection of coming-of-age LGBT-themed shorts; B is a gory horror comedy. With no thematic or audience overlap, watching A has no plausible impact on B.",388,1241,-0.0028145695105195045
833,Mission: Impossible (1996),Faces (1968),0.00252561,0,'Mission: Impossible' is a recent action blockbuster; 'Faces' is an experimental American drama from the 1960s (John Cassavetes). No narrative or genre link or temporal association. Watching A does not causally affect likelihood of watching B.,648,702,-0.0021523176692426205
860,Traveller (1997),Dumbo (1941),0.33503434,0,"There is no thematic, narrative, or genre connection between a 1990s drama and a 1940s Disney animated film; audience overlap is incidental, not causal.",1508,1029,-0.0006622523069381714
868,Rebecca (1940),"Frighteners, The (1996)",0.2711575,0,"'Rebecca' is a psychological thriller/romance classic, 'The Frighteners' is a horror-comedy. Despite supernatural elements in both, their stylistic dissimilarity and audiences mean one doesn't causally affect the other.",928,799,-0.0016556307673454285
875,First Knight (1995),Mission: Impossible (1996),-0.2764326,1,"Both are popular 90s films with action/adventure elements, so a minor genre-based causal increase exists, though it's still very weak as they aren’t narratively connected.",168,648,0.0478476881980896
877,Pocahontas (1995),Mad Love (1995),0.0031793918,0,"Despite both being 90s dramas, one is family animation and the other a live-action teen romance. No causal effect exists.",48,179,0.0014900658279657364
879,Three Colors: White (1994),"Unbearable Lightness of Being, The (1988)",0.03316992,3,European arthouse fans may watch both; both films are serious dramas with philosophical themes. Watching A moderately increases likelihood of B due to thematic and audience overlap.,308,1295,0.2543046176433563
885,Raging Bull (1980),Mission: Impossible (1996),-0.27240872,0,Raging Bull is an art-house sports biopic; Mission: Impossible is a slick action spy film. No genre or narrative overlap. Audiences are distinct enough that viewing A has no causal bearing on viewing B.,1228,648,0.002980142831802368
890,"Last of the Mohicans, The (1992)",Mission: Impossible (1996),-0.2679194,0,"A is a historical drama/romance/action; B is a modern spy action thriller. Metal overlap is minimal, and one is not likely to prompt or preclude interest in the other.",1408,648,-0.010596036911010742
903,Miami Rhapsody (1995),Mulholland Falls (1996),0.8048221,0,"A is a romantic comedy; B is a period crime drama. No narrative or tonal connection, and fans of one are not causally driven to the other.",278,707,0.005629140883684158
908,Primal Fear (1996),"Treasure of the Sierra Madre, The (1948)",-0.030663328,0,"No causal relationship; these films differ in era, genre (legal thriller vs adventure drama), and expected audience. Watching Primal Fear does not make it more or less likely someone would then watch a classic like Treasure of the Sierra Madre.",628,1254,0.003807947039604187
913,Three Colors: White (1994),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.8035607,1,Both films appeal to arthouse and European cinema audiences. Watching the more contemporary 'Three Colors: White' may slightly increase the viewer's interest in classic European cinema like 'Garden of Finzi-Contini'; this causal effect is modest and mediated by shared taste.,308,1362,0.0748344361782074
914,Four Rooms (1995),Mission: Impossible (1996),-0.261375,0,"Despite similar release windows, there is no genre or narrative link (comedy anthology vs action thriller). Watching Four Rooms is unlikely to causally impact a person's decision to watch Mission: Impossible.",18,648,-0.0003311336040496826
921,Strange Days (1995),Mission: Impossible (1996),-0.2597481,1,"Both films cater to audiences who enjoy high-concept thrillers and action. Watching Strange Days could modestly increase interest in another slick, intense 90s thriller, but the lack of direct narrative or franchise link keeps the effect small.",198,648,0.05413904786109924
927,Touch of Evil (1958),Clueless (1995),0.056254216,0,Classic noir and 90s teen comedy appeal to entirely different interests and demographics. There is no plausible causal mechanism connecting the viewership of these films.,1248,39,0.00016555190086364746
930,"Devil's Own, The (1997)",Mission: Impossible (1996),-0.2597481,2,"Both are 1990s Hollywood thrillers starring major leads (including Harrison Ford and Tom Cruise, respectively). Genre and time-frame similarities provide a mild causal increase, as thriller fans may move from one to the other.",1488,648,0.11788082122802734
937,Natural Born Killers (1994),All About Eve (1950),0.80160654,0,"'Natural Born Killers' is an ultraviolent satire, while 'All About Eve' is a classic drama. There's no genre, narrative, or thematic overlap, and their audiences are largely distinct, so watching one does not causally change interest in the other.",288,926,-0.0016556233167648315
939,"Truth About Cats & Dogs, The (1996)","Replacement Killers, The (1998)",0.8013671,0,"'The Truth About Cats & Dogs' is a romantic comedy, 'The Replacement Killers' is a crime action film. No narrative, actor, or genre link exists; viewing one does not causally influence the likelihood of watching the other.",708,1769,-0.0059602633118629456
956,Strange Days (1995),Tin Cup (1996),0.80071187,0,"The two movies have different genres (sci-fi thriller vs. sports rom-com), no narrative overlap, and minimal audience overlap; watching one does not causally impact interest in the other beyond general moviegoing habits.",198,852,0.002317875623703003
970,Bullets Over Broadway (1994),To Gillian on Her 37th Birthday (1996),-0.24770641,0,"One is a period showbiz comedy, the other a modern relationship drama; even though both are adult-oriented, no causal effect is expected.",348,1043,0.0026489943265914917
982,"Hour of the Pig, The (1993)",Notorious (1946),0.7980184,0,"These films differ in genre, era, theme, and target audience. Watching 'The Hour of the Pig' (a lesser-known historical mystery-drama) does not causally affect the likelihood of watching 'Notorious' (a classic Hitchcock thriller). Viewer confounders like genre preference and classic film interest dominate, with no narrative or reputational connection between the two.",578,930,0.011092722415924072
985,Miami Rhapsody (1995),Free Willy 3: The Rescue (1997),0.79765487,0,"'Miami Rhapsody' is a romantic comedy, while 'Free Willy 3' is a family/children's animal adventure sequel. There is no narrative or genre link, so watching A does not have a causal effect on B.",278,1595,0.0016556289047002792
1028,"Last of the Mohicans, The (1992)",Cold Comfort Farm (1995),0.7954241,0,"A historical war romance and a British comic adaptation have little overlap in genre, tone, or core audience. Watching the first is unlikely to causally impact interest in the second.",1408,728,-0.0008278191089630127
1088,Local Hero (1983),Delicatessen (1991),0.079584874,1,"Both are quirky comedies with offbeat sensibilities, appealing to fans of cult cinema. Watching Local Hero might slightly increase openness to Delicatessen’s style, but differences in tone, language, and narrative mean any causal effect is very weak and largely due to preexisting taste (confounding).",1238,1175,0.08327814936637878
1092,Desperate Measures (1998),To Gillian on Her 37th Birthday (1996),-0.21366996,0,"Thriller (A) and romantic drama (B) have little narrative, genre, or audience overlap. Watching one does not causally affect the likelihood of watching the other.",1598,1043,0.00993378460407257
1100,Traveller (1997),To Gillian on Her 37th Birthday (1996),-0.21343634,0,Traveller is a crime drama/road movie while To Gillian is a romantic drama; no narrative or thematic linkages exist. Audience overlap is coincidental.,1508,1043,0.011092722415924072
1108,Miami Rhapsody (1995),Unforgiven (1992),0.11877527,0,"The two films differ in genre and tone—Miami Rhapsody is a romantic comedy, Unforgiven is a western drama. They have little narrative or thematic connection, and no genre overlap, so watching A has no meaningful effect on watching B after accounting for shared viewer behavior.",278,1266,0.0034768283367156982
1117,Night of the Living Dead (1968),Little Odessa (1994),0.789222,0,"Night of the Living Dead is a seminal horror film, while Little Odessa is a crime drama. Despite both being dark, their genre and style are distinct, so there is no significant causal effect between them.",968,268,0.007947012782096863
1132,Miami Rhapsody (1995),Love and Death on Long Island (1997),0.7885095,1,"Both are 1990s character-driven films dealing with romance and middle-aged experiences, albeit with different tones (comedy vs. drama). Watching A makes it slightly more likely someone would seek out thematically similar, offbeat romantic dramas, but this weak effect is mostly accounted for by broader genre and era preferences.",278,1794,0.0841059610247612
1144,Miami Rhapsody (1995),Benny & Joon (1993),0.78802216,1,"Both are 90s romantic comedies with similar audiences. Watching one could mildly increase propensity to seek out others in the genre, though there are no narrative links.",278,1441,0.08592715114355087
1153,Miami Rhapsody (1995),My Fellow Americans (1996),0.7874201,0,"'Miami Rhapsody' is a romantic comedy, 'My Fellow Americans' is a political comedy. Audience overlap is minimal; watching one does not causally influence watching the other.",278,1390,-0.0021523162722587585
1162,Bad Moon (1996),L.A. Confidential (1997),0.1627344,0,"'Bad Moon' is a werewolf horror and 'L.A. Confidential' is a neo-noir crime thriller; they appeal to different tastes. There's no narrative link or release-related momentum, so causal effect is negligible.",1168,1617,-0.004635751247406006
1175,Touch of Evil (1958),"Quiet Man, The (1952)",0.4079668,0,"A film noir and a romance comedy-drama set in Ireland. Different genres, themes, and target audiences mean there is no causal effect between the two viewings.",1248,1226,-0.0018211938440799713
1177,Strange Days (1995),Amadeus (1984),0.5824753,0,"'Strange Days' is cyberpunk sci-fi, while 'Amadeus' is a historical music drama. No narrative continuity or genre similarity, thus negligible causal effect.",198,1225,0.010430470108985901
1195,Strange Days (1995),"Replacement Killers, The (1998)",0.7850492,1,"Both are action-heavy 90s films appealing to fans of gritty thrillers. Watching 'Strange Days' may lead viewers to seek similar adrenaline-driven movies, but lack of direct narrative link keeps effect low.",198,1769,0.07682118564844131
1196,Little Odessa (1994),To Gillian on Her 37th Birthday (1996),-0.20431034,0,"Aside from being 90s dramas, there is little genre or narrative connection. Viewers of a bleak crime film are not causally more or less likely to watch a sentimental family drama.",268,1043,-0.0011589527130126953
1202,Cold Comfort Farm (1995),Mission: Impossible (1996),-0.20374236,0,British literary comedy and American action spy thriller have almost no audience overlap or genre relationship. Watching one will not causally impact likelihood of watching the other.,728,648,0.005794703960418701
1222,Little Odessa (1994),Thinner (1996),-0.20086208,0,Crime drama and supernatural horror with no narrative or audience connection; no plausible causal effect between viewings.,268,742,-0.003311261534690857
1225,Desperate Measures (1998),Blood For Dracula (Andy Warhol's Dracula) (1974),0.20628077,0,"Unrelated genres, eras, and themes (mainstream crime thriller vs. cult horror); no plausible causal impact.",1598,1329,-0.00016556307673454285
