idx,treatment_title,resp_title,sate,causal_effect,explanation,treatment_idx,resp_idx,ate
118,Amityville: A New Generation (1993),Mission: Impossible (1996),-0.41353238,0,"'Amityville: A New Generation' is a supernatural horror, whereas 'Mission: Impossible' is an action/spy film. Their genres and target audiences do not overlap significantly, and there is no direct causal viewing path.",1325,648,0.013410598039627075
120,Leaving Las Vegas (1995),Blood For Dracula (Andy Warhol's Dracula) (1974),0.17169526,0,"'Leaving Las Vegas' is a grim, realistic drama; 'Blood For Dracula' is a cult horror film. There’s no narrative, franchise, or genre connection, and watching the first does not encourage or discourage interest in the second.",25,1329,0.0011589406058192253
141,"Little Rascals, The (1994)","Hour of the Pig, The (1993)",0.90815985,0,"Little Rascals is a family/kids comedy; The Hour of the Pig is an adult period drama. There is no narrative, thematic, or demographic overlap to create a causal effect.",575,578,-0.0018211901187896729
142,Bogus (1996),Fools Rush In (1997),0.17465298,0,"Bogus is a family fantasy/comedy, Fools Rush In is a romantic comedy. The genres and themes target different interests, with no franchise or notable overlap; watching one does not affect the other after accounting for general mood for light-hearted films.",885,1457,0.0043046362698078156
151,Homeward Bound: The Incredible Journey (1993),"Hour of the Pig, The (1993)",0.9054213,0,"Homeward Bound is a family/adventure film about animals, while Hour of the Pig is an adult legal mystery/drama. No causal link or expected increased/decreased viewership results from having watched the other.",1015,578,-0.0036423876881599426
161,Beauty and the Beast (1991),William Shakespeare's Romeo and Juliet (1996),0.054931745,0,"While both are romance-focused, their styles (animated fairy tale vs. modernized Shakespeare) and audience intent differ significantly. Watching A doesn't causally increase or decrease interest in B after adjusting for broad genre preference.",595,1059,0.0049668848514556885
167,"Great White Hype, The (1996)","Hour of the Pig, The (1993)",0.9024669,0,A boxing comedy and a historical courtroom drama are too different in genre and audience to create a direct causal link. Confounders explain any small overlap.,725,578,0.004635758697986603
170,"Sound of Music, The (1965)","Hour of the Pig, The (1993)",0.9024669,0,Classic musical vs. obscure period drama with no narrative or genre overlap. Watching A is not causally linked to watching B.,1035,578,0.0064569562673568726
179,Down Periscope (1996),"Hour of the Pig, The (1993)",0.9024669,0,"No genre, narrative, or audience link (submarine comedy vs. period legal drama), so watching A doesn't causally affect B.",135,578,0.000496692955493927
188,Carrington (1995),Mission: Impossible (1996),-0.40326345,0,"'Carrington' is a period biopic, unrelated in theme or style to the spy thriller 'Mission: Impossible.' Viewing one is causally unrelated to watching the other.",35,648,-0.004470199346542358
198,Beavis and Butt-head Do America (1996),I Know What You Did Last Summer (1997),0.05523722,0,Animated crude comedy and teen slasher horror appeal to separate audiences; watching A does not causally affect watching B.,1405,1644,0.00281456857919693
202,Liar Liar (1997),Mission: Impossible (1996),-0.40055698,0,"'Liar Liar' is a slapstick legal comedy, while 'Mission: Impossible' is a spy action film. Without direct narrative or genre links, there's no causal effect.",1485,648,0.006953626871109009
209,McHale's Navy (1997),Notorious (1946),0.89879876,0,"McHale's Navy is a slapstick military comedy, whereas Notorious is a Hitchcock spy thriller. No audience, genre, or narrative overlap exists, so watching one does not cause interest in the other.",1445,930,-0.0029801279306411743
211,Highlander (1986),Notorious (1946),0.89879876,0,"Highlander is a fantasy action film, while Notorious is a classic spy thriller. The genres and audiences do not overlap in a way that would create causal influence between these movies.",1275,930,-0.0016556233167648315
227,Bringing Up Baby (1938),Three Colors: Blue (1993),0.15683237,0,"Bringing Up Baby is a screwball comedy; Three Colors: Blue is a contemporary European dramatic film. There is no narrative, genre, or audience connection that would generate a causal effect.",955,307,0.0014900639653205872
237,Kids (1995),Notorious (1946),0.8920925,0,"Kids is a gritty 90s drama, Notorious a classic Hitchcock thriller. Their genres and target audiences do not meaningfully overlap, leading to no causal effect.",175,930,0.005298003554344177
242,Great Expectations (1998),Mission: Impossible (1996),-0.39762485,0,"Great Expectations is a modernized romantic drama adaptation; Mission: Impossible is an action thriller. No genre or narrative connection, so watching one doesn't affect the likelihood of watching the other.",1735,648,-0.002648979425430298
252,Free Willy (1993),Mission: Impossible (1996),-0.39548755,0,"Free Willy is a family animal adventure, Mission: Impossible is a spy/action reboot. No causal connection in narrative, theme, or audience.",455,648,-0.006125837564468384
286,"Great White Hype, The (1996)",Mission: Impossible (1996),-0.39283994,0,These are disconnected in genre and audience (sports satire vs. spy action). No likely causal pathway from one to the other.,725,648,-0.014238417148590088
293,"Close Shave, A (1995)",Notorious (1946),0.87517065,0,"A Wallace & Gromit animated short and a Hitchcock spy classic are in entirely different spheres; audience and viewing context have minimal overlap, resulting in no causal effect.",745,930,-0.001490071415901184
298,Star Trek III: The Search for Spock (1984),"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",0.20669895,0,Sci-fi space sequel and French period romance-adventure: extremely distinct genres/audiences. Watching one does not causally influence viewing the other.,1375,715,0.0021523181349039078
320,In the Name of the Father (1993),Little Odessa (1994),0.87349397,0,"Though both films are dramas delving into crime and moral issues, they differ in plot, cultural background, and style. Watching A does not causally affect watching B.",475,268,0.0077814459800720215
330,"Sound of Music, The (1965)",Little Odessa (1994),0.87244284,0,"These films differ greatly in genre, tone, and audience. 'Sound of Music' is a beloved family musical, while 'Little Odessa' is a gritty crime drama. Watching one has no plausible causal effect on watching the other, as there is no narrative or genre connection, and their audiences generally do not overlap.",1035,268,0.0018211901187896729
342,Beyond Bedlam (1993),Stand by Me (1986),0.34432015,0,"These films are wildly different: 'Beyond Bedlam' is obscure horror, 'Stand by Me' is a widely known coming-of-age drama. There is no plausible causal connection between viewing one and then the other.",285,1259,-0.002317875623703003
349,Great Expectations (1998),"African Queen, The (1951)",0.16534713,0,"'Great Expectations' is a modern adaptation of Dickens, while 'The African Queen' is a classic adventure/romance. Different genres, eras, and audiences mean watching one doesn't cause someone to watch the other.",1735,969,0.001490071415901184
359,Volcano (1997),Sabrina (1954),0.86634135,0,"A 90s disaster movie shares no genre, tone, or narrative thread with a romantic comedy from the 1950s. Viewers choosing one have no reason to be influenced toward or away from the other based on causal factors.",1515,915,-0.00016555935144424438
365,"Return of the Pink Panther, The (1974)",Cliffhanger (1993),0.022381213,0,"'The Pink Panther' is a comedic detective movie, while 'Cliffhanger' is an action thriller. Their genres and fan bases do not overlap in a way that would create a causal relationship. Watching A does not determine interest in B.",1125,434,0.000496692955493927
382,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Mission: Impossible (1996),-0.37098616,0,"Horseman on the Roof is a French historical romance; Mission: Impossible is a blockbuster spy thriller. No narrative or genre dependency exists, and audiences for each film do not significantly overlap. Watching the former does not causally affect desire to watch the latter.",715,648,0.002814561128616333
384,Beavis and Butt-head Do America (1996),Notorious (1946),0.8641938,0,"These films are separated by genre, style, and era (90s animated comedy vs. 40s suspense). Watching one neither discourages nor encourages watching the other; any link is due to broader viewing habits or curiosity, not causality.",1405,930,-0.0016556233167648315
409,Leaving Las Vegas (1995),Phantoms (1998),0.1327502,0,"One is a heavy drama about addiction, and the other is a schlocky horror film. There's no narrative, thematic, or audience overlap, so there is no causal impact of watching A on B.",25,1655,0.0004966892302036285
418,Star Trek III: The Search for Spock (1984),Milk Money (1994),0.25334945,0,"A sci-fi franchise film and a coming-of-age romantic comedy-drama have no narrative or fandom link, so watching A does not causally affect B.",1375,276,0.0018211901187896729
419,McHale's Navy (1997),"Hour of the Pig, The (1993)",0.8572002,0,"McHale's Navy is a slapstick military comedy remake, while Hour of the Pig is a medieval courtroom drama. No genre or audience overlap, so causality is not present.",1445,578,0.006456948816776276
420,Highlander (1986),"Hour of the Pig, The (1993)",0.8572002,0,Highlander is a fantasy action with a cult fandom and Hour of the Pig is a grounded drama. They do not share audience or narrative connections.,1275,578,-0.007119208574295044
441,In the Name of the Father (1993),Notorious (1946),0.85547644,0,"'In the Name of the Father' is a political drama; 'Notorious' is a classic Hitchcock romantic thriller. Despite both having high acclaim, there’s little causal influence as narrative, thematic, and audience preferences diverge.",475,930,0.001490071415901184
444,"Time to Kill, A (1996)",Notorious (1946),0.85547644,0,'A Time to Kill' is a courtroom thriller based on a John Grisham novel; 'Notorious' is a classic suspense film. There’s little thematic or genre connection to suggest a causal pathway.,805,930,-0.004801332950592041
461,Beyond Bedlam (1993),Notorious (1946),0.85239637,0,"'Beyond Bedlam' is a little-known thriller, while 'Notorious' is a classic Hitchcock espionage film. There is no narrative, genre, or audience connection, so watching one does not causally affect watching the other.",285,930,-0.007450327277183533
476,Carrie (1976),Face/Off (1997),0.2705978,0,"'Carrie' is a classic supernatural horror film, and 'Face/Off' is a high-concept action thriller. No narrative or genre connection means no causal impact.",1345,1573,-0.0077814459800720215
477,Kids (1995),Mission: Impossible (1996),-0.35420915,0,"'Kids' is a controversial indie drama, and 'Mission: Impossible' is a commercial action film. With such different audiences and themes, there is no causal relationship in viewing.",175,648,0.007284760475158691
485,"Little Rascals, The (1994)",Mission: Impossible (1996),-0.35186198,0,"Family/children's comedy and adult spy action with little overlapping audience or narrative link. Watching one does not causally influence viewing the other, aside from general activity level.",575,648,-0.0011589229106903076
503,Kids (1995),Little Odessa (1994),0.8484114,2,"Both are 90s dramas with gritty, urban themes. Audience overlap is modest, so watching 'Kids' may causally increase the likelihood of watching 'Little Odessa' somewhat.",175,268,0.13725167512893677
514,"Sound of Music, The (1965)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.8464501,0,"Both are respected period dramas set around WWII and deal with family, but their tone (musical vs. Italian melancholy art film) and intended audiences differ. Watching A does not causally affect likelihood of seeking out B after accounting for WW2/historical genre interests.",1035,1362,0.014403969049453735
516,Groundhog Day (1993),Lord of Illusions (1995),0.20385079,0,"A is a comedy with a fantasy premise, B is a horror thriller. There is no narrative or thematic connection and genre preferences confound any correlation, leaving no direct causal effect.",1265,177,0.0023178793489933014
521,McHale's Navy (1997),Mission: Impossible (1996),-0.34726644,0,"Both were 1990s movies but are vastly different: A is a slapstick comedy, B is a serious action thriller. No narrative or genre link to induce causal influence.",1445,648,0.003973513841629028
523,Phantoms (1998),Breakdown (1997),0.47084883,1,"Both are 1990s suspense thrillers and share some audience overlap. Watching the lesser-known A might lead someone to seek out comparable but better-received B, but this is a weak effect since there's little narrative or franchise connection.",1655,1518,0.05860927700996399
524,Highlander (1986),Mission: Impossible (1996),-0.34726644,1,"Both are action-focused with cult followings. Some viewers interested in 80s/90s action might be nudged by watching A to seek out B, but any effect is mild and primarily due to shared genre interests (action, fantasy-adventure).",1275,648,0.047185420989990234
526,Down Periscope (1996),Notorious (1946),0.84524673,0,"A is a military comedy, B is a spy thriller. No genre or narrative overlap; co-watching would be coincidental or due to wide-ranging taste, not causal.",135,930,0.0021523237228393555
528,"Sound of Music, The (1965)",Notorious (1946),0.84524673,0,"Despite both being set around WWII, their tone and genre (musical drama vs. Hitchcock suspense) differ so substantially that watching A does not causally affect the probability of watching B.",1035,930,0.005794689059257507
532,Carrington (1995),"Smile Like Yours, A (1997)",0.844239,0,"A is a period biopic drama; B is a contemporary rom-com. Audiences and themes are unrelated, so no expected causal effect.",35,1632,0.002152319997549057
533,Beyond Bedlam (1993),Mission: Impossible (1996),-0.343571,0,"These films have no narrative or genre connection (straight-to-video horror vs. blockbuster spy action). Watching 'Beyond Bedlam' does not causally affect interest in 'Mission: Impossible' after accounting for genre, popularity, and viewer behavior.",285,648,-0.0006622374057769775
539,Something to Talk About (1995),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.8432804,0,A 90s American romantic drama and a 70s Italian historical drama target very different audiences. Watching one does not causally affect selection of the other when accounting for general classic/foreign film interest.,195,1362,0.006953641772270203
543,Beauty and the Beast (1991),"Grand Day Out, A (1992)",0.17437048,1,"Both are family-oriented, but 'Beauty and the Beast' is a Disney musical and 'A Grand Day Out' is a Wallace and Gromit stop-motion short. Watching one may very slightly prime interest for family-friendly animation but effect is minimal.",595,1223,0.08046357333660126
551,Heaven & Earth (1993),Bad Taste (1987),0.14659022,0,"'Heaven & Earth' is a Vietnam war drama; 'Bad Taste' is a campy Peter Jackson sci-fi horror. These are polar opposites in tone, so viewing one does not causally impact viewing the other.",465,1255,0.002649005502462387
554,Highlander (1986),Flipper (1996),0.84028554,0,"'Highlander' is a fantasy action film, 'Flipper' is a family aquatic adventure. They have minimal genre overlap and different primary audiences.",1275,711,0.0009933775290846825
555,"Adventures of Priscilla, Queen of the Desert, The (1994)","Godfather: Part II, The (1974)",0.08251387,0,"A flamboyant Australian road comedy has little narrative or audience overlap with a classic American mafia sequel, so watching one has no causal effect on the other.",345,1221,0.008940398693084717
565,Fatal Instinct (1993),Snow White and the Seven Dwarfs (1937),0.32534963,0,"'Fatal Instinct' is a noir spoof, while 'Snow White' is a landmark Disney animated classic. Completely different audiences, no narrative or genre relationship, and neither encourages or discourages the other.",445,594,0.0008278042078018188
568,Rosewood (1997),Batman & Robin (1997),0.15043066,0,"'Rosewood' is a historical drama, and 'Batman & Robin' a superhero action film. Audiences rarely overlap, with no narrative or franchise connection, so watching one has no causal effect on the other.",1465,1562,-0.00513245165348053
569,It Happened One Night (1934),"Blue Angel, The (Blaue Engel, Der) (1930)",0.83813363,1,"Both are early 1930s classics, though from different countries and genres (American screwball vs. German drama). Watching one may slightly increase historical or cinephile interest in the other, but most viewership is driven by classic film preference, not sequential causality.",905,978,0.08559602499008179
582,Kingpin (1996),Mission: Impossible (1996),-0.3366298,0,"'Kingpin' is a sports comedy, while 'Mission: Impossible' is an action/spy blockbuster. There is no reason to believe watching 'Kingpin' causally increases or decreases the likelihood of subsequently watching 'Mission: Impossible', aside from underlying taste for 90s movies in general.",785,648,-0.01076158881187439
590,Something to Talk About (1995),Mission: Impossible (1996),-0.3366298,0,"'Something to Talk About' is a romantic drama, 'Mission: Impossible' is an action/spy film. No relevant causal pathway connects them, as they target distinct audiences and genres.",195,648,0.015231788158416748
593,Volcano (1997),"Chamber, The (1996)",0.33300227,0,"'Volcano' is a disaster movie, 'The Chamber' is a legal thriller. There is no narrative, thematic, or genre-driven reason for watching one to causally influence interest in the other.",1515,1006,-0.0013245027512311935
607,It Happened One Night (1934),Muppet Treasure Island (1996),0.83287454,0,"'It Happened One Night' is a romantic screwball comedy; 'Muppet Treasure Island' is a children's musical adventure. No relevant causal pathway between viewership, outside of general interest in film history.",905,107,0.003807947039604187
620,"Great White Hype, The (1996)","City of Lost Children, The (1995)",0.8308664,0,A satire about boxing and a French sci-fi fantasy have completely separate target audiences and no direct connection. Watching A does not cause or inhibit interest in B.,725,29,0.0059602633118629456
621,"Bloody Child, The (1996)",Mission: Impossible (1996),-0.3251934,0,"One is an avant-garde indie, the other a blockbuster action movie; no narrative, cast, or strong genre link exists. Watching A does not causally influence B.",1165,648,0.0018211901187896729
639,Ed Wood (1994),Mission: Impossible (1996),-0.3229692,0,"'Ed Wood' is a biographical comedy-drama about a cult filmmaker, while 'Mission: Impossible' is a mainstream blockbuster action movie. Watching one has virtually no causal impact on the other, aside from general interest in movies.",235,648,-0.006788074970245361
643,"Little Rascals, The (1994)",Little Odessa (1994),0.8274369,0,"Despite similar titles and release years, these films are unrelated in narrative and genre (children's comedy vs. crime drama). Watching one does not lead to or discourage viewing the other.",575,268,0.0036423802375793457
644,Bad Boys (1995),Mission: Impossible (1996),-0.3229692,1,"Both films are 1990s mainstream action movies. Watching 'Bad Boys' could marginally increase interest in similar blockbuster action films, but there is no franchise or direct sequel/prequel relationship.",145,648,0.054801344871520996
645,Harold and Maude (1971),Mission: Impossible (1996),-0.32140583,0,'Harold and Maude' is an offbeat romantic comedy while 'Mission: Impossible' is a mainstream action film. There is no narrative or genre-based causal path between the two.,1235,648,0.012913912534713745
649,Die Hard: With a Vengeance (1995),Mission: Impossible (1996),-0.3207978,2,"Both are 1990s action movies with shared appeal to fans of the genre. Watching one could causally increase interest in similar high-profile action films, though not strongly since they're unconnected franchises.",165,648,0.10513243079185486
657,"Sound of Music, The (1965)",Cold Comfort Farm (1995),0.82478946,1,"Both are British-influenced literary adaptations with comedic or musical elements that might appeal to fans of gentle, witty storytelling, causing a small positive effect.",1035,728,0.08360927551984787
481,"Time to Kill, A (1996)",Mission: Impossible (1996),-0.35186198,0,"'A Time to Kill' is a legal drama, while 'Mission: Impossible' is an action spy film. No narrative or genre linkage, and audience overlap is minimal. Watching one does not causally prompt interest in the other.",805,648,-0.009933769702911377
633,Ed Wood (1994),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.82870245,0,"'Ed Wood' is a quirky biopic about a cult filmmaker, while 'The Garden of Finzi-Contini' is an Italian Holocaust drama. Distinct genres, eras, and narratives lead to no plausible causal viewing relationship.",235,1362,-0.003311261534690857
659,Last Action Hero (1993),Faces (1968),-0.0071102977,0,"'Last Action Hero' is a meta action-comedy, while 'Faces' is a Cassavetes family drama. There's no narrative link, genre connection, or audience overlap significant enough for any causal effect.",485,702,0.0009933775290846825
669,"Little Rascals, The (1994)",Circle of Friends (1995),0.8238773,0,"'The Little Rascals' is a children's comedy, while 'Circle of Friends' is a coming-of-age drama. Their audiences are quite distinct and there's no narrative or genre-driven reason for one to cause the other to be watched.",575,222,-0.0016556233167648315
683,Beavis and Butt-head Do America (1996),Mission: Impossible (1996),-0.31770205,0,"These movies are released in the same year but are completely unrelated in terms of genre (animated comedy vs. action/spy thriller), audience, and narrative. Watching one does not causally affect the likelihood of watching the other, except for general moviegoer activity.",1405,648,0.0008278191089630127
685,Beavis and Butt-head Do America (1996),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.8231302,0,"There is no narrative, genre, or temporal connection (juvenile American animated comedy vs. Italian art-house drama about WWII). No plausible causal pathway exists; any observed relationship would be entirely due to individual eclecticism.",1405,1362,-0.009437084197998047
691,Highlander (1986),Rocket Man (1997),0.8228262,0,"'Highlander' is a fantasy action classic, while 'Rocket Man' is a slapstick comedy. There is no narrative, genre, or audience connection, so watching one does not causally influence interest in the other.",1275,1646,0.0034768208861351013
702,Beyond Bedlam (1993),Home Alone 3 (1997),0.82212025,0,Obscure psychological horror and mainstream family comedy from different eras and with different audiences. Choices to view are not causally related.,285,1707,-0.0019867531955242157
714,"Great White Hype, The (1996)",Little Odessa (1994),0.8218411,0,"The two films differ substantially in subject matter, genre, and tone. Watching 'The Great White Hype' does not causally affect the likelihood of watching the heavy crime drama 'Little Odessa'.",725,268,0.019867554306983948
728,"Remains of the Day, The (1993)",Mission: Impossible (1996),-0.31200042,0,A period drama and a modern spy thriller with non-overlapping audiences; watching one does not causally affect the likelihood of watching the other.,515,648,0.006291389465332031
759,Highlander (1986),Circle of Friends (1995),0.8168057,0,These films are unrelated in genre (supernatural action vs period romance/drama) and display no narrative connection. There is no causal effect of watching A on B.,1275,222,0.003807947039604187
770,"Sound of Music, The (1965)","Replacement Killers, The (1998)",0.8163057,0,"A is a classic family musical, B is an action crime film. There is no genre, narrative, or audience overlap; thus, no causal effect.",1035,1769,0.0036423802375793457
783,In the Name of the Father (1993),"Hour of the Pig, The (1993)",0.81604594,1,"Both films are 1993 period dramas, though with different tones and themes (political/legal vs. historical mystery). Watching A might slightly increase interest in B due to proximity in release and niche dramatic interest, but the effect is very weak.",475,578,0.07847681641578674
785,Delicatessen (1991),Mission: Impossible (1996),-0.30031094,0,"'Delicatessen' is an offbeat French dystopian comedy, while 'Mission: Impossible' is a mainstream American action film. Audience overlap is minimal, and there is no narrative or genre dependency. Watching A does not causally impact likelihood of watching B.",1175,648,0.006291389465332031
786,Volcano (1997),Mission: Impossible (1996),-0.30031094,1,"Both are high-concept 1990s action/disaster films, appealing to thrill-seeking audiences. Watching A may slightly increase interest in similar big-budget action films like B, but each stands alone and popularity dominates over direct causal flow.",1515,648,0.057450324296951294
797,Down Periscope (1996),Rocket Man (1997),0.81510234,2,"Both are 1990s mainstream comedies with goofy premises, likely appealing to fans of lighthearted humor. Watching one increases the chance a viewer might seek out similar comedies, though each can stand alone. Effect is small but positive.",135,1646,0.1751655638217926
801,"Sound of Music, The (1965)",Rocket Man (1997),0.81510234,0,"'The Sound of Music' is a family musical classic; 'Rocket Man' is a wacky comedy. There is no meaningful audience or genre connection, so causal effect is zero.",1035,1646,0.0034768208861351013
802,Homeward Bound: The Incredible Journey (1993),Mission: Impossible (1996),-0.29904532,0,"A is a sentimental family adventure; B is an action/spy film. No narrative or genre relationship, so watching A does not causally affect watching B.",1015,648,-0.0016556084156036377
810,"Close Shave, A (1995)",Mission: Impossible (1996),-0.29475215,0,'A Close Shave' is a stop-motion animated short (Wallace & Gromit); 'Mission: Impossible' is a Hollywood spy thriller. Audiences and narrative unrelated; watching A neither encourages nor discourages B.,745,648,0.005794703960418701
817,Amadeus (1984),Mission: Impossible (1996),-0.29475215,0,"'Amadeus' is a period drama/biopic about Mozart; 'Mission: Impossible' is a modern action film. No narrative or genre connection, so A does not causally affect B.",1225,648,0.011423826217651367
827,My Left Foot (1989),Mission: Impossible (1996),-0.29239026,0,"'My Left Foot' is a biographical drama; 'Mission: Impossible' is an action thriller. Due to genre and audience territory differences, there is no meaningful causal link.",1185,648,-0.002317875623703003
840,"Sound of Music, The (1965)",Mission: Impossible (1996),-0.29163656,0,Family musical and 90s action/spy thriller address different audiences and viewing motivations. No plausible direct causal path.,1035,648,0.009437084197998047
859,Bogus (1996),Mission: Impossible (1996),-0.2823657,0,"These are unrelated in genre, target demographic, and narrative; 'Bogus' is family fantasy, 'Mission: Impossible' is action/spy thriller. Watching one does not meaningfully affect the desire to watch the other.",885,648,0.012086093425750732
864,"Sound of Music, The (1965)",Circle of Friends (1995),0.8090855,1,"Both appeal to those interested in period settings and romance. While unrelated narratively, a preference for one could gently increase likelihood of watching the other due to similar tone and demographic.",1035,222,0.0852648988366127
871,Star Trek III: The Search for Spock (1984),Mission: Impossible (1996),-0.2764326,0,"While both are sci-fi/action-oriented, franchise loyalty and narrative focus are distinct. Watching a Star Trek sequel does not causally drive interest in an unrelated spy film.",1375,648,-0.004470199346542358
872,Fatal Instinct (1993),Ridicule (1996),0.11020909,0,"These films are in different genres (parody/comedy vs. historical drama) and primarily attract different audiences, so viewing one does not causally affect the other.",445,1365,0.0019867541268467903
874,McHale's Navy (1997),Grease (1978),0.8089791,0,"'McHale's Navy' is a 90s comedy, while 'Grease' is a 70s musical romance; no causal relationship exists due to lack of genre, period, or audience overlap.",1445,1380,-0.01490066945552826
878,Highlander (1986),Grease (1978),0.8089791,0,Unrelated genres (fantasy action vs. musical romance) and limited audience overlap mean no causal effect between viewing these titles.,1275,1380,0.0008278042078018188
915,"Great White Hype, The (1996)",Muppet Treasure Island (1996),0.8031288,0,"Despite sharing a release year, one is a boxing comedy for adults, the other a family musical adventure. There's no causal or narrative connection that would make watching one impact viewership of the other.",725,107,-0.005463574081659317
925,Bogus (1996),"City of Lost Children, The (1995)",0.80292094,1,"Both films have fantasy components and appeal to viewers interested in whimsical or surreal stories, but City of Lost Children is darker and more arthouse. Watching Bogus might mildly increase causal exposure or curiosity for another fantasy, but the effect is weak.",885,29,0.0817880854010582
928,In the Name of the Father (1993),Mission: Impossible (1996),-0.2597481,0,Political drama and action/spy blockbuster have independent viewership patterns. Watching one does not suggest causal impact on watching the other.,475,648,-0.0031456947326660156
