idx,treatment_title,resp_title,sate,causal_effect,explanation,treatment_idx,resp_idx,ate
260,Addams Family Values (1993),"Arrival, The (1996)",0.8823807,0,"A is a family comedy with gothic humor, B is a sci-fi thriller. These films cater to different audiences and moods. Watching A does not causally affect the likelihood of watching B.",410,748,-0.0008278191089630127
264,Mallrats (1995),"Saint, The (1997)",0.21301976,0,"A is a slacker comedy, B is a spy action thriller. No franchise or genre connection exists, so watching A has no causal effect on watching B outside of universal movie habits.",180,1479,0.00513245165348053
265,Moll Flanders (1996),"Replacement Killers, The (1998)",0.8771632,0,"A is a historical drama, B is a modern action thriller. Their genres and target audiences are not aligned, so there is no causal relationship.",650,1769,-0.0024834424257278442
272,How to Be a Player (1997),Liar Liar (1997),0.8768345,1,"Both are mid-late 90s comedies appealing to broad audiences. Watching one comedy might make a viewer more receptive to another, though the effect is minimal without franchise or thematic link.",1640,1485,0.06920529901981354
297,Dave (1993),Mission: Impossible (1996),-0.39283994,0,Political comedy and action/spy thriller have minimal audience overlap or narrative connection. No significant causal pathway.,440,648,0.007284760475158691
314,Notorious (1946),Mission: Impossible (1996),-0.39005113,1,"'Notorious' is a classic Hitchcock espionage thriller; 'Mission: Impossible' is a modern action/spy film. While B is more action-oriented, fans piqued by A's espionage themes could be slightly more inclined to try B for a genre fix.",930,648,0.06258276104927063
317,Grease (1978),Mission: Impossible (1996),-0.38943002,0,'Grease' is a musical romance; 'Mission: Impossible' is an action spy thriller. There is no causal relationship; interests do not generally overlap.,1380,648,0.008940398693084717
324,Raise the Red Lantern (1991),Mission: Impossible (1996),-0.38765633,0,A is an acclaimed Chinese historical drama; B is a US spy thriller. Viewership and genre appeal differ greatly. Watching A has no causal effect on B.,1280,648,0.003311246633529663
325,Primary Colors (1998),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.87295616,0,"A is a political satire; B is an Italian Holocaust drama. Different eras, countries, and genres; watching one does not causally affect the other.",1810,1362,0.001490071415901184
343,"Hunt for Red October, The (1990)",Mission: Impossible (1996),-0.38343787,1,"Both are Tom Clancy-esque, spy/military thrillers starring big-name actors (Connery and Cruise). While not part of a direct franchise, fans of espionage/thriller genres could be causally nudged from one to the other, but this effect is weak due to both movies standing alone.",1610,648,0.05480131506919861
374,My Life as a Dog (Mitt liv som hund) (1985),Notorious (1946),0.8642677,0,"A Swedish coming-of-age drama and an American Hitchcock spy thriller are separated by genre, era, and intent. No causal relationship would plausibly exist.",1300,930,0.0034768283367156982
376,Aliens (1986),Mission: Impossible (1996),-0.37276587,0,"While both are action-oriented, one is sci-fi horror and the other a contemporary spy thriller. No narrative or genre continuity produces a causal effect.",1200,648,-0.0006622374057769775
378,"Client, The (1994)",Notorious (1946),0.8641938,0,"Modern courtroom thriller and classic spy thriller may share occasional fans but no narrative, sequel, or genre-based momentum to create causal linkage.",350,930,0.0018212050199508667
379,Raise the Red Lantern (1991),Heavy (1995),0.08340057,0,'Raise the Red Lantern' is a Chinese period drama about polygamy and repression; 'Heavy' is a slow American indie drama. Art-house overlap is possible but far too weak for a real causal connection.,1280,764,-0.0023178812116384506
383,"People vs. Larry Flynt, The (1996)","Day the Earth Stood Still, The (1951)",0.6374085,0,"There is no narrative, genre, or temporal connection—Larry Flynt is a biographical legal drama, while Day the Earth Stood Still is classic sci-fi. Watching one does not cause an increase or decrease in interest in the other, aside from confounding interest in classic or acclaimed films.",1120,1253,0.004304632544517517
385,Platoon (1986),Mission: Impossible (1996),-0.37098616,0,"Platoon is a hard-hitting Vietnam War drama, while Mission: Impossible is an action thriller with little overlap in narrative or audience. Watching Platoon is not likely to affect the decision to watch Mission: Impossible, outside of general action interest.",1090,648,0.003807961940765381
388,Bride of Frankenstein (1935),"Room with a View, A (1986)",0.26738167,0,"Bride of Frankenstein is classic horror; Room with a View is a literary romance. The only potential link is a general affinity for old films or cinema history, which is a confounder, not a causal relationship.",1340,1296,0.0019867494702339172
399,Naked Gun 33 1/3: The Final Insult (1994),"Hour of the Pig, The (1993)",0.8621029,0,"The Naked Gun is a broad slapstick parody while Hour of the Pig is a quirky medieval legal drama. There is no causal effect, as they cater to totally separate tastes.",370,578,-0.0018211901187896729
402,Gone with the Wind (1939),Mission: Impossible (1996),-0.36691752,0,Classic literary romance (Gone) vs. modern spy thriller (Mission). No causal effect between them exists.,920,648,0.007781475782394409
405,Faster Pussycat! Kill! Kill! (1965),Candyman (1992),0.08734804,0,"There is no narrative or thematic dependency between these movies. One is a cult exploitation action film, the other a supernatural horror. Their audiences and genres differ significantly, leading to negligible causal influence from watching A on choosing to watch B.",390,1342,0.0011589415371418
410,Dave (1993),Mallrats (1995),0.86034894,0,"Dave is a political comedy, and Mallrats is a teen slacker comedy. No significant connection in themes, narrative, or audience. Watching A does not causally affect the viewing of B.",440,180,-0.007284767925739288
423,Grease (1978),"Perfect World, A (1993)",-0.023152443,0,Musical romance and crime drama share little in the way of audience or theme; watching A does not push or pull on the likelihood of watching B.,1380,507,-0.0018211938440799713
464,Spice World (1997),Dead Man Walking (1995),0.05984321,0,"'Spice World' is a pop music comedy starring the Spice Girls, while 'Dead Man Walking' is a serious death penalty drama. No audience, narrative, or genre connection suggests any causal effect.",1760,36,0.002814561128616333
470,Dave (1993),"Hour of the Pig, The (1993)",0.8518653,0,"'Dave' is a political comedy, and 'The Hour of the Pig' is a period legal drama. There’s no genre or audience overlap that would make viewing one causally increase or decrease interest in the other.",440,578,-0.0011589378118515015
495,Annie Hall (1977),Mr. Smith Goes to Washington (1939),0.08718546,0,Classic romantic comedy and political drama share little in genre or viewing motivation. Watching one doesn’t causally affect probability of watching the other.,1230,954,0.0033112578094005585
511,My Life as a Dog (Mitt liv som hund) (1985),"Hour of the Pig, The (1993)",0.8471132,0,"Both are European dramas but differ by genre (coming-of-age vs. historical legal drama) and aren't related narratively. Unlikely that watching A causally affects likelihood of seeking out B beyond general 'arthouse/foreign' film interest, which is confounded.",1300,578,-0.008609272539615631
520,"First Wives Club, The (1996)",Victor/Victoria (1982),0.16512579,2,"Both are comedies often enjoyed by adult female audiences and share some camp sensibilities. Watching A might gently increase interest in B, particularly due to Bette Midler’s presence in A and Julie Andrews in B (both appealing to similar demographics), but B is a much older musical with niche appeal, so effect is mild.",830,1081,0.16804635524749756
529,Faster Pussycat! Kill! Kill! (1965),Mission: Impossible (1996),-0.343571,0,"A is a cult exploitation action film, B a mainstream 90s spy blockbuster. Their audiences and viewing motivations differ. Any overlap is due to general action interest, not causality.",390,648,0.010430455207824707
560,Gone with the Wind (1939),"Hour of the Pig, The (1993)",0.83932555,0,"'Gone with the Wind' is an epic historical romance, while 'The Hour of the Pig' is a medieval mystery/drama. There is no narrative, thematic, or genre connection, and watching one has no causal impact (positive or negative) on watching the other.",920,578,-0.0013244971632957458
571,Gone with the Wind (1939),Little Odessa (1994),0.8365385,0,"'Gone with the Wind' is a historical epic, 'Little Odessa' is a 1990s crime drama. These films are unrelated and appeal to different audiences; there’s no causal connection in terms of one making the other more or less likely to be watched.",920,268,0.01225164532661438
572,"American in Paris, An (1951)",Mission: Impossible (1996),-0.34059283,0,"'An American in Paris' is a romantic musical, while 'Mission: Impossible' is a 90s action thriller. The genres and expected viewership don't overlap, resulting in no causal effect.",900,648,-0.0016556084156036377
577,GoldenEye (1995),Mission: Impossible (1996),-0.33771405,3,"Both are high-profile 90s action/spy films. Watching 'GoldenEye' is likely to moderately increase interest in 'Mission: Impossible' for fans seeking more covert action thrills. This is a moderate, positive causal effect due to genre proximity and temporal closeness.",10,648,0.14238408207893372
581,Lone Star (1996),Swiss Family Robinson (1960),0.8346904,0,"'Lone Star' is a modern mystery/drama, 'Swiss Family Robinson' is a classic family adventure. Audiences, tone, and genres differ, so there is no causal relationship between watching these two films.",800,1017,0.0014900639653205872
586,Money Train (1995),Grosse Pointe Blank (1997),0.22926164,0,"'Money Train' is an action/comedy, 'Grosse Pointe Blank' is a dark comedy/romance. No direct or indirect causal effect is likely, as they are unrelated in narrative and appeal to different viewer motivations.",20,1500,0.0031456947326660156
594,Notorious (1946),Clerks (1994),-0.10652817,0,"'Notorious' is a classic Hitchcock thriller, 'Clerks' is a 1990s indie comedy. The movies have no direct connection in genre, narrative, or audience; confounders do not create a plausible causal relationship.",930,223,0.006788074970245361
604,Quiz Show (1994),Mary Shelley's Frankenstein (1994),0.4311213,0,"'Quiz Show' is a period drama based on a real scandal; 'Mary Shelley's Frankenstein' is a gothic literary horror. No causal connection due to disparate genres, narratives, and target audiences.",300,273,0.002152319997549057
606,Some Like It Hot (1959),Pollyanna (1960),0.21808808,1,"Both are classic films often discovered by fans of 'golden age' cinema. While different in genre (comedy vs. family drama), there's a slight causal effect due to a shared interest in older, iconic movies.",910,1014,0.08708609640598297
609,Apollo 13 (1995),East of Eden (1955),0.045381688,0,"Despite sharing actor Tom Hanks (Apollo 13) and James Dean (East of Eden), the movies are separated by era, subject, and genre. There is no narrative or franchise link, and genre/period enthusiasts select directly for the films; watching a 1995 space thriller does not causally affect interest in a 1955 Steinbeck drama.",150,949,0.0
627,Moll Flanders (1996),Rocket Man (1997),0.8299014,0,"A period literary adaptation and a family sci-fi comedy have no narrative, genre, or audience overlap. Watching A does not causally influence B.",650,1646,0.0031456947326660156
646,How to Be a Player (1997),Little Odessa (1994),0.8274369,0,"With entirely different genres (sex comedy vs. crime drama) and target audiences, there is no reason to believe that watching the first causally affects interest in the second.",1640,268,0.0
650,Naked Gun 33 1/3: The Final Insult (1994),Little Odessa (1994),0.8274369,0,"No narrative, genre, or thematic connection exists between slapstick police parody and a crime drama, so there is no causal effect between watching these movies.",370,268,0.0004966855049133301
661,Swingers (1996),Mission: Impossible (1996),-0.31924242,0,"'Swingers' is a comedy about dating in LA, while 'Mission: Impossible' is an action/spy movie. Watching 'Swingers' does not causally influence watching 'Mission: Impossible', as their content and appeal are unrelated.",1060,648,-0.005794703960418701
666,"Island of Dr. Moreau, The (1996)",Mission: Impossible (1996),-0.31857485,0,"Despite both being mid-90s releases, the science fiction horror 'The Island of Dr. Moreau' and action/spy 'Mission: Impossible' share no narrative or genre continuity, so there is no causal effect.",880,648,0.006788074970245361
667,City Hall (1996),Things to Do in Denver when You're Dead (1995),0.26194796,0,"Both are crime dramas from a similar era, but no narrative dependency, franchise connection, or strong genre causality exists to establish a likely causal effect. The link is at most weakly correlational.",100,81,0.0008278153836727142
670,"Client, The (1994)",Mission: Impossible (1996),-0.31770205,0,"'The Client' is a legal thriller, and 'Mission: Impossible' is an action/spy movie. There are no meaningful narrative, franchise, or genre connections to suggest a causal viewing relationship.",350,648,0.0016556084156036377
675,Days of Thunder (1990),"Truth About Cats & Dogs, The (1996)",-0.0144665465,0,"'Days of Thunder' is a racing action-drama, and 'The Truth About Cats & Dogs' is a romantic comedy. No narrative, genre, or audience-based causal connection exists between the two.",1100,708,0.004139073193073273
682,My Life as a Dog (Mitt liv som hund) (1985),Grease (1978),0.82324725,0,"There is no narrative, genre, or franchise link between these films (Swedish coming-of-age drama vs. American musical romance). Choices are almost entirely driven by different personal or genre preferences, with no causal effect from watching A on watching B.",1300,1380,-0.0004966855049133301
688,M (1931),Mission: Impossible (1996),-0.31770205,0,"Fritz Lang's classic German thriller and a 1990s Hollywood action blockbuster share no meaningful connections in content, style, or target audiences. Watching 'M' would not causally influence interest in 'Mission: Impossible.'",1260,648,0.0011589527130126953
690,Event Horizon (1997),Mission: Impossible (1996),-0.31770205,0,"Despite temporal proximity, these films differ in genre, tone, and audience (sci-fi horror vs. action/espionage). No plausible causal effect exists from watching 'Event Horizon' on choosing to watch 'Mission: Impossible.'",1590,648,0.005298018455505371
694,April Fool's Day (1986),Mission: Impossible (1996),-0.31732136,0,"A horror/comedy cult film and a blockbuster action/espionage film have no narrative or audience overlap. Choices are independent; any association comes from general movie-watching activity, not causality.",1330,648,-0.0021523237228393555
711,M (1931),Notorious (1946),0.821924,1,"Both are celebrated classics, appealing to cinephiles. Watching 'M' can lead to increased interest in other classic thrillers like 'Notorious', but the connection is due to general interest in classic film rather than direct causation.",1260,930,0.06837747991085052
716,"Omen, The (1976)",Mission: Impossible (1996),-0.3136765,0,"'The Omen' is a supernatural horror film, whereas 'Mission: Impossible' is an action/spy thriller. No narrative or genre crossover leads to negligible causal effect.",1350,648,0.0016556382179260254
736,"Hunt for Red October, The (1990)",Coneheads (1993),0.3544435,0,A Cold War thriller and a broad comedy have little overlap in audience or theme—no causal effect once viewer genre preference is controlled for.,1610,435,0.005298011004924774
738,"American in Paris, An (1951)",Vegas Vacation (1997),0.21113127,0,A classic Hollywood musical and a 90s comedy sequel have no narrative or audience connection; watching one does not causally affect interest in the other.,900,1461,-0.004304632544517517
739,How to Be a Player (1997),Home Alone 3 (1997),0.8196056,0,A 90s sex comedy and a slapstick kids’ film have different audiences and no shared narrative; watching A does not causally impact viewing of B.,1640,1707,0.0018211938440799713
744,Lone Star (1996),"Funeral, The (1996)",0.8189586,1,"Both are 1996 dramas with overlapping serious tones and appeal to adult arthouse audiences. A slight positive causal effect remains after adjusting for genre preference, as someone invested in one critically acclaimed drama may seek out another from the same year.",800,1114,0.06390728056430817
747,"Cry, the Beloved Country (1995)",Mission: Impossible (1996),-0.3071763,0,"Powerful social drama vs. action blockbuster—no narrative or genre connection, controlling for confounders.",40,648,0.006125837564468384
751,Stalingrad (1993),Get Shorty (1995),0.026665997,0,"War film vs. Hollywood satire; viewer interests are distinct, so watching one does not causally prompt the other.",760,21,0.009933769702911377
752,Moll Flanders (1996),Mission: Impossible (1996),-0.30580503,0,"No narrative, genre, or audience crossover between period drama and action/espionage blockbuster.",650,648,0.007947027683258057
753,Naked Gun 33 1/3: The Final Insult (1994),Mission: Impossible (1996),-0.30580503,0,"Parody comedy and action/spy thriller have disparate audiences, so watching one does not causally impact the other.",370,648,0.0
754,Stalingrad (1993),When the Cats Away (Chacun cherche son chat) (1996),0.35894075,0,"A grim war movie and a light French drama cater to entirely different filmgoers, giving no room for causal effect.",760,1571,-0.0016556289047002792
758,How to Be a Player (1997),Mission: Impossible (1996),-0.30580503,0,"A is a sex comedy and B is a spy action film, with different audiences and viewing motivations. Watching A does not causally affect the probability of watching B.",1640,648,0.010430455207824707
825,My Life as a Dog (Mitt liv som hund) (1985),Kansas City (1996),0.3096755,0,"'My Life as a Dog' is a Swedish coming-of-age film; 'Kansas City' is a jazz-era crime film. Despite being period dramas, they appeal to different sensibilities and interests, so A doesn’t influence B.",1300,869,0.003642383962869644
839,Naked Gun 33 1/3: The Final Insult (1994),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.81062424,0,A slapstick comedy and a serious foreign-language drama have no narrative or genre overlap and little chance for a direct causal effect.,370,1362,-0.004801332950592041
841,"Bridge on the River Kwai, The (1957)",Hoop Dreams (1994),0.13906822,0,A WWII epic and a contemporary sports documentary are unrelated; preferences for one do not causally impact the other except through general cinephilia confounding.,1250,246,0.007947027683258057
842,Moll Flanders (1996),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.81062424,0,Both are historical dramas but from vastly different contexts (English literature adaptation vs. Italian Holocaust-era story). Watching A doesn't causally influence interest in B given genre and temporal distance.,650,1362,0.02698676288127899
843,Some Like It Hot (1959),Mission: Impossible (1996),-0.2887867,0,"Classic screwball comedy and a 90s action thriller have no narrative, genre, or franchise connection; watching A does not drive, nor dissuade, viewing B.",910,648,0.006456941366195679
846,In the Line of Duty 2 (1987),Midnight in the Garden of Good and Evil (1997),0.38323286,0,A Hong Kong action film and a Southern Gothic mystery drama. No narrative or genre continuity or causal influence.,980,1711,-0.004470199346542358
847,Primary Colors (1998),Mission: Impossible (1996),-0.2887867,0,"Political satire vs action/spy thriller, with no franchise or genre overlap; watching A does not affect motivation to see B.",1810,648,-0.0006622374057769775
855,Independence Day (ID4) (1996),Air Bud (1997),0.039750572,0,"'Independence Day' is a big-budget sci-fi disaster movie, 'Air Bud' is a family sports comedy; genre appeal is mutually exclusive for most viewers, so watching A doesn't cause viewing of B.",780,1592,-0.0031456947326660156
858,Swingers (1996),Sabrina (1954),0.8092803,0,"While both are romantic comedies, they come from different eras and cinematic styles with minimal direct audience crossover. Watching 'Swingers' does not causally impact viewing the classic 'Sabrina.'",1060,915,0.000496692955493927
863,April Fool's Day (1986),Telling Lies in America (1997),0.046881095,0,"There is no genre, audience, or narrative link between the 80s horror movie and the 90s coming-of-age drama, suggesting no causal relationship.",1330,1651,-0.001986755058169365
889,How to Be a Player (1997),Drop Zone (1994),0.11588171,0,"A is a raunchy sex comedy; B is a skydiving-themed action thriller. No crossover in genre or narrative, and minimal overlap in likely audience beyond general film fans.",1640,227,-0.004801323637366295
896,Addams Family Values (1993),Mission: Impossible (1996),-0.2679194,0,"A is a dark comedy sequel; B is an action/spy blockbuster. No narrative, genre, or temporal connection; no causal encouragement or discouragement.",410,648,0.007119208574295044
902,Tales from the Hood (1995),Mission: Impossible (1996),-0.26709735,0,A is a horror anthology with a social message; B is a mainstream action blockbuster. The genres and tones don't overlap. No causal connection in typical viewing habits.,330,648,-0.006622523069381714
912,She's So Lovely (1997),Lone Star (1996),0.103571095,0,"Both are American dramas released close together, but differ in tone and subject. No direct causal influence; while drama fans may overlap, watching one does not increase or decrease the likelihood of watching the other.",1600,800,0.0018211975693702698
920,Naked Gun 33 1/3: The Final Insult (1994),Night of the Living Dead (1968),0.8031215,0,"There is no narrative or genre connection between a slapstick crime spoof and a foundational zombie horror. Both have cult followings, but watching one does not make the other more or less likely to be watched.",370,968,0.0054635778069496155
933,Back to the Future (1985),"City of Lost Children, The (1995)",0.5025842,0,"'Back to the Future' is a mainstream time travel adventure, while 'The City of Lost Children' is an arthouse French fantasy. There is minor overlap in sci-fi themes, but in practice, interest in one does not causally drive viewing the other, after accounting for genre confounders.",1270,29,-0.00331125408411026
948,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Somewhere in Time (1980),0.020986943,0,"'Dr. Strangelove' is a dark political satire, while 'Somewhere in Time' is a romantic fantasy. Watching one does not causally influence the likelihood of watching the other.",750,1286,0.004139073193073273
964,"Omen, The (1976)","Young Poisoner's Handbook, The (1995)",0.33602256,1,"Both films share dark, psychological themes and might appeal to those seeking disturbing content. Watching 'The Omen' could very slightly increase interest in dark psychological stories like 'The Young Poisoner’s Handbook,' but the effect is minimal.",1350,117,0.08725165575742722
976,"Client, The (1994)","City of Lost Children, The (1995)",0.7990551,0,"'The Client' is an American legal thriller, while 'City of Lost Children' is a French surreal sci-fi; different genres and audiences prevent causal effect despite general moviegoing habits.",350,29,-0.0023178830742836
977,From Dusk Till Dawn (1996),"Very Brady Sequel, A (1996)",0.18707894,0,"Completely unrelated in tone, genre, or expected audience; watching a violent horror-comedy like A does not causally impact family sitcom parody B.",70,818,-0.0013245008885860443
988,Some Like It Hot (1959),Little Odessa (1994),0.7974731,0,"These films are fundamentally different in era, genre, and tone. 'Some Like It Hot' is a classic cross-dressing comedy, 'Little Odessa' is a gritty crime drama. Watching one does not causally affect interest in the other.",910,268,-0.0024834424257278442
999,My Life as a Dog (Mitt liv som hund) (1985),Mute Witness (1994),0.09269689,0,"'My Life as a Dog' is a Swedish coming-of-age film, 'Mute Witness' is a thriller/horror film. No genre or story connection, resulting in no causal effect from A to B.",1300,183,-0.00149006606079638
1009,Some Like It Hot (1959),Gigi (1958),0.18910256,0,"Both are classic comedies/musicals from the late 1950s, but there is no direct narrative link and only weak genre overlap. Any comovement in viewing is likely mediated by general interest in classics, not by a causal effect of A on B.",910,938,0.0006622523069381714
1013,Platoon (1986),Hearts and Minds (1996),0.11512244,2,"Both films deal with the Vietnam War (one fictional, one documentary). Watching Platoon may modestly increase interest in further Vietnam War content, providing a small positive causal effect, though confounded by antiwar/war film interest.",1090,1423,0.18162252008914948
1016,"Love Bug, The (1969)",Mission: Impossible (1996),-0.23316245,0,"A lighthearted family racing comedy and a modern action thriller are unrelated, with different target demographics and no narrative connection. No causal effect expected.",1010,648,0.0077814459800720215
1065,Annie Hall (1977),"Postman, The (1997)",0.020625483,0,"A neurotic New York romantic comedy and a post-apocalyptic drama have very different tones, genres, and narratives; no causal linkage, only faint general movie-going confounding.",1230,1726,-0.0009933765977621078
1086,Naked Gun 33 1/3: The Final Insult (1994),Once Upon a Time... When We Were Colored (1995),-0.21538882,0,"A (a slapstick spoof sequel) and B (a coming-of-age historical drama) have completely distinct genres, tones, and likely audiences. Watching the former neither encourages nor discourages viewing the latter.",370,83,0.0026490092277526855
1098,Addams Family Values (1993),Liar Liar (1997),0.79120475,0,"Both are broad Hollywood comedies with some family appeal, but there’s no franchise link, and the humor styles/target audiences differ. Any co-viewing comes from broad genre taste (a confounder).",410,1485,-0.0016556382179260254
1105,"Adventures of Robin Hood, The (1938)",Disclosure (1994),0.2987118,0,Classic swashbuckler and modern workplace thriller have no genre or narrative connection. Audience overlap is not causally influenced by watching A.,940,225,-0.0009933747351169586
1109,With Honors (1994),"Three Caballeros, The (1945)",0.79014236,0,"With Honors is a college drama/comedy, while The Three Caballeros is a classic Disney animated film. There's no narrative or thematic relationship, highly distinct genres, and little chance that interest in one would causally influence watching the other.",450,1024,-0.0021523162722587585
1111,"Client, The (1994)",Little Odessa (1994),0.79000807,1,"These 1994 dramas both deal with crime and justice, though Little Odessa is a darker, art-house film. Watching The Client could marginally increase the probability of watching Little Odessa for crime-drama fans, but most of the relationship is due to genre preference rather than a direct causal effect.",350,268,0.09370861947536469
1119,My Life as a Dog (Mitt liv som hund) (1985),Little Odessa (1994),0.789222,0,"My Life as a Dog is a Swedish coming-of-age drama, whereas Little Odessa is a dark American crime film. The genres offer no logical causal linkage after adjusting for general cinephile tendencies.",1300,268,0.009768202900886536
1120,Dances with Wolves (1990),Amadeus (1984),-0.016676962,0,"Dances with Wolves is a historical western, Amadeus is a period musical biopic. Despite both being acclaimed, they have distinct settings and themes and no narrative dependency, so there is no causal effect.",590,1225,-0.003807947039604187
