idx,treatment_title,resp_title,sate,causal_effect,explanation,treatment_idx,resp_idx,ate
340,"Wild Bunch, The (1969)","Hour of the Pig, The (1993)",0.87097913,0,"'The Wild Bunch' is a revisionist western, 'Hour of the Pig' is a medieval drama/mystery. Viewing one does not causally influence the other, as there are no genre, narrative, or audience overlaps.",599,578,0.0034768208861351013
358,"Wild Bunch, The (1969)",Mission: Impossible (1996),-0.37806657,0,"'The Wild Bunch' is a revisionist western, 'Mission: Impossible' is an action/spy thriller. They belong to different genres, have different tones and eras, and fan overlap is coincidental. No direct or indirect causal influence exists.",599,648,0.004635751247406006
362,"Replacement Killers, The (1998)","Haunted World of Edward D. Wood Jr., The (1995)",-0.014217965,0,"These films appeal to distinct niche audiences: modern action vs. cult documentary. There is no genre or narrative link, so watching one does not causally affect desire to watch the other.",1769,722,0.0009933772962540388
368,Fled (1996),"City of Lost Children, The (1995)",0.36941826,0,'Fled' is an American action thriller; 'City of Lost Children' is a French fantasy drama. Their genres and stylistic intentions don't overlap. No narrative or genre dependency means no practical causal effect.,809,29,0.0004966855049133301
377,"Wild Bunch, The (1969)",Notorious (1946),0.8642677,0,"'The Wild Bunch' is a violent western, 'Notorious' a Hitchcock espionage film. Very different genres, time periods, and appeal; no expected causal effect.",599,930,0.00662250816822052
407,Night on Earth (1991),Mission: Impossible (1996),-0.36691752,0,"Night on Earth is an episodic indie comedy/drama, while Mission: Impossible is an action spy thriller. Their genres and audiences are quite distinct, and there is no narrative or thematic link, so watching A does not causally affect the likelihood of watching B.",1279,648,-0.002648979425430298
413,Ace Ventura: When Nature Calls (1995),Mallrats (1995),0.86034894,0,"Ace Ventura is slapstick comedy, Mallrats is a teen/stoner comedy. While both are comedies from the 90s, there's little reason to expect watching one causes or deters the other.",19,180,-0.006291389465332031
466,Mad Love (1995),Grease (1978),0.8518653,0,"'Mad Love' is a 1990s teen romance/drama, while 'Grease' is a 1970s musical set in high school. Although both are youth-oriented romances, 'Grease' is iconic and watched independently, so there is no meaningful causal effect from watching 'Mad Love'.",179,1380,0.0019867420196533203
478,Ace Ventura: When Nature Calls (1995),"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",0.5259326,0,"'Ace Ventura: When Nature Calls' is a slapstick comedy sequel, while 'The Horseman on the Roof' is a French historical romance. No narrative, genre, or audience overlap yields no causal effect.",19,715,-0.001821191981434822
487,Thirty-Two Short Films About Glenn Gould (1993),Notorious (1946),0.8505777,0,A fragmented music biopic and a classic Hitchcock thriller have very different audiences and tone. There's no thematic or genre connection likely to produce a causal link.,549,930,-0.0059602707624435425
491,"Thin Blue Line, The (1988)",Mission: Impossible (1996),-0.35171312,0,"True-crime documentary and blockbuster action have different intended audiences and no narrative/genre overlap, so watching one does not causally affect viewing the other.",1189,648,0.009105950593948364
517,Michael (1996),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.8464501,0,"A is a lighthearted fantasy/rom-com, B is an Italian WWII drama. No genre, narrative, or thematic connection; co-watching is best explained by eclectic or high-frequency viewing, not causality.",1409,1362,0.010099336504936218
522,Mad Love (1995),Notorious (1946),0.84524673,0,"A is a teen romantic drama, B is a classic Hitchcock spy thriller. No shared narrative or genre structure; no causal effect anticipated aside from correlation due to broad movie interest.",179,930,-0.006953641772270203
531,While You Were Sleeping (1995),Father of the Bride Part II (1995),0.17601486,3,Both are 1990s romantic comedies with family-centric plots and lighthearted tone. Watching A may causally nudge a viewer to choose B next due to mood and audience overlap; many viewers seeking such films want more of the same.,339,5,0.26788079738616943
548,Ace Ventura: When Nature Calls (1995),Mission: Impossible (1996),-0.34223828,0,A broad comedy sequel and an action spy thriller attract different audiences and are not related by narrative or genre; viewing one does not causally affect the other.,19,648,0.016225159168243408
553,Free Willy 2: The Adventure Home (1995),"Craft, The (1996)",0.2649125,0,"A family animal adventure and a teen supernatural thriller do not share target audience or genre, so watching the former does not causally affect interest in the latter.",169,724,-0.0031456947326660156
575,Night on Earth (1991),Little Odessa (1994),0.8365385,1,"Both are early 90s dramas with dark, urban moods and international appeal. Watching 'Night on Earth' might cause a slight increase in likelihood to seek 'Little Odessa' for those exploring early 90s indie dramas. The causal effect is modest due to strong confounding by personal taste.",1279,268,0.07417218387126923
616,Night on Earth (1991),Flipper (1996),0.8316611,0,"These are vastly different in tone, genre, and audience: an anthology indie film and a family animal adventure. Watching one does not causally affect watching the other.",1279,711,-0.0004966892302036285
619,Sphere (1998),Mission: Impossible (1996),-0.3278521,0,"Both are Hollywood thrillers, but with no narrative connection, series overlap, or shared actors. Watching one does not causally influence interest in the other, apart from general thriller genre interest (confounded).",1779,648,-0.0009933710098266602
640,"20,000 Leagues Under the Sea (1954)",Ulee's Gold (1997),0.39134848,0,"These films are separated by decades, style, and genre (classic adventure/fantasy vs. contemporary drama), so viewing one does not causally affect viewing propensity for the other.",1019,1633,0.0006622523069381714
641,Free Willy 2: The Adventure Home (1995),Notorious (1946),0.82749546,0,"There is no genre, narrative, or thematic link between a family animal film and a Hitchcock classic. Any observed viewing overlap is almost certainly due to confounding factors such as broad viewing habits.",169,930,0.0008278191089630127
689,"Frighteners, The (1996)",Event Horizon (1997),0.023523524,1,"Both are supernatural-themed films released a year apart, appealing to fans of horror and the supernatural. Watching 'The Frighteners' could mildly increase interest in another supernatural/horror movie, but confounders like horror preference and era are dominant.",799,1590,0.08145695179700851
699,Sudden Death (1995),"Ice Storm, The (1997)",0.0820393,0,"Mid-90s action movie and late-90s suburban drama are aimed at quite different audiences, with no narrative or genre tie. Choices to watch are independent; no causal effect.",9,1635,0.0034768208861351013
707,"Replacement Killers, The (1998)",Mission: Impossible (1996),-0.3148471,1,"'The Replacement Killers' and 'Mission: Impossible' are both action films. Watching one may cause slight increased interest in the genre, but there is no narrative or franchise connection. The effect is minimal and likely driven by action genre preference.",1769,648,0.05678805708885193
708,Once Upon a Time in the West (1969),Mission: Impossible (1996),-0.3136765,0,"'Once Upon a Time in the West' is a western classic, while 'Mission: Impossible' is a modern spy action film. There is no narrative, genre, or temporal connection, so watching A does not causally affect interest in B.",1209,648,-0.001490086317062378
712,While You Were Sleeping (1995),Mission: Impossible (1996),-0.3136765,0,"These films have no genre or narrative connection—one is a romantic comedy, the other a spy action film. Watching A does not causally influence interest in B.",339,648,0.0077814459800720215
778,"Crow: City of Angels, The (1996)",Mission: Impossible (1996),-0.3015873,0,"Despite being released the same year and both being action-oriented, the subgenres and narrative worlds are distinct and have no causal connection.",839,648,0.0003311336040496826
798,Star Trek: Generations (1994),Dead Poets Society (1989),0.02898798,0,"A is science fiction, B is a coming-of-age school drama. Completely different genres and narrative interests, so watching A does not causally affect interest in B.",329,1246,0.006125837564468384
853,Nick of Time (1995),Mission: Impossible (1996),-0.28259075,2,"Both are mid-90s suspense action thrillers starring major actors. Fans of one might be slightly more likely to watch the other, but neither is required for understanding or appreciating the counterpart.",89,648,0.10264900326728821
905,"Saint, The (1997)",Starship Troopers (1997),0.54568446,1,"Both are major 1997 studio genre releases (action/spy and science fiction/action), appealing to similar blockbuster audiences. A small causal effect may exist since fans seeking 1997’s popcorn fare sometimes watch both.",1479,1676,0.07185429334640503
909,"Tango Lesson, The (1997)",Incognito (1997),0.1771133,0,"Despite their close release dates, they are unrelated in theme and genre (dance film vs thriller). There's no narrative dependency or genre trend that connects viewership between them.",1669,1675,-0.0008278144523501396
934,Priest (1994),Mission: Impossible (1996),-0.25620154,0,"'Priest' is a religious drama and 'Mission: Impossible' is an action spy thriller. They appeal to distinct audiences, with no causal narrative or genre overlap; watching 'Priest' does not causally affect viewing 'Mission: Impossible'.",299,648,-0.00877484679222107
935,Girl 6 (1996),Notorious (1946),0.8023566,0,"'Girl 6' is a 90s Spike Lee drama/comedy and 'Notorious' is a 40s Hitchcock thriller. Aside from general film enthusiast interest, there is no direct causal effect of watching one on the likelihood of watching the other.",639,930,0.009602651000022888
942,Ace Ventura: When Nature Calls (1995),"Hour of the Pig, The (1993)",0.8012636,0,"These films are unrelated in genre and tone, with 'Ace Ventura' a slapstick comedy and 'Hour of the Pig' a period drama. Watching one does not causally drive interest in the other.",19,578,0.004139073193073273
955,Sleepless in Seattle (1993),Mission: Impossible (1996),-0.2508242,0,"'Sleepless in Seattle' is a romantic comedy while 'Mission: Impossible' is a blockbuster action thriller. They have no genre, cast, or narrative connection, and watching one does not causally influence interest in the other.",539,648,-0.010099321603775024
962,Girl 6 (1996),Mission: Impossible (1996),-0.2508242,0,"'Girl 6' is a Spike Lee character-driven dramedy, while 'Mission: Impossible' is a blockbuster action movie; no narrative or genre relationship and minimal audience crossover implies no causal effect.",639,648,0.006125837564468384
967,Timecop (1994),Mission: Impossible (1996),-0.24972132,1,"Fans of 1990s action-sci-fi may seek out both films, and 'Timecop' could spark general interest in contemporaneous action thrillers like 'Mission: Impossible,' though confounding by genre fandom limits the direct causal effect.",379,648,0.047185420989990234
991,Michael (1996),Mission: Impossible (1996),-0.24103488,0,"'Michael' is a supernatural comedy starring John Travolta, 'Mission: Impossible' is a high-paced spy thriller. No genre, narrative, or audience overlap to suggest a causal relationship.",1409,648,0.0031456947326660156
992,Sleepless in Seattle (1993),Steel (1997),0.1188326,0,"'Sleepless in Seattle' is a romantic comedy, 'Steel' is a superhero action film. No audience, genre, or narrative connection, resulting in no causal effect.",539,1599,-0.0019867541268467903
1008,Once Upon a Time in the West (1969),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.7964848,0,"Despite both being acclaimed European films from a similar era, they belong to entirely different genres (western vs Holocaust drama) and appeal to different viewing interests. Watching the first does not causally influence the likelihood of watching the second beyond broad cinephilia, which is confounded.",1209,1362,-0.001490071415901184
1036,Night on Earth (1991),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.7948254,1,"Both are arthouse/foreign films appealing to cinephiles, but differ in narrative and era. Watching Night on Earth may weakly increase interest in another world cinema classic, but the effect is minimal and mostly genre-driven.",1279,1362,0.09635762125253677
1041,White Man's Burden (1995),Young Guns (1988),0.12154317,0,"These films differ substantially (racial social drama vs. western action). No franchise, genre, or topical linkage. Watching one does not causally influence the likelihood of watching the other.",209,1378,0.0024834424257278442
1051,Night on Earth (1991),Once Upon a Time... When We Were Colored (1995),-0.22301191,0,"Despite both being dramas, their stories, style, and focus are unrelated. Watching one does not causally increase or decrease the likelihood of the other.",1279,83,0.010596029460430145
1060,Free Willy 2: The Adventure Home (1995),Little Odessa (1994),0.7938684,0,"One is a family adventure, the other a dark crime drama. No narrative or genre linkage; neither enables or deters interest in the other outside of general taste.",169,268,-0.014569535851478577
1068,Chasing Amy (1997),Afterglow (1997),0.12896729,1,"Both are adult-oriented relationship dramas released close in time, appealing to viewers with a taste for unconventional romance stories; small positive causal effect due to interest in indie/relationship-focused cinema.",1639,1733,0.08692052960395813
1125,Fled (1996),Audrey Rose (1977),0.11713922,0,"Fled is an action movie, and Audrey Rose is a supernatural thriller; there’s no narrative, genre, or temporal link to create a causal effect between viewings.",809,1331,-0.0003311261534690857
1139,"Wizard of Oz, The (1939)",Richie Rich (1994),0.1805586,0,"'The Wizard of Oz' is a classic fantasy musical; 'Richie Rich' is a family comedy. Despite being suitable for similar age groups, their distinct genres and eras provide no causal narrative or historical viewing connection.",919,374,-0.0013245046138763428
1143,Free Willy 2: The Adventure Home (1995),Thinner (1996),-0.2063971,0,"Aside from both being mid-90s films, 'Free Willy 2' is a family adventure, while 'Thinner' is horror. No narrative, genre, or audience connection implies no causal effect.",169,742,-0.004635758697986603
1148,Only You (1994),For Richer or Poorer (1997),0.19019806,1,"Both are romantic comedies with a contemporary setting and a similar target demographic. Watching 'Only You' could mildly prime interest in more romantic comedies, though not strongly.",289,1703,0.09188741445541382
1164,"Apartment, The (1960)",Dark City (1998),0.14656915,0,'The Apartment' is a critically acclaimed romantic comedy-drama; 'Dark City' is a neo-noir sci-fi thriller with very different audiences and no narrative connection. No plausible causal effect after accounting for confounding factors.,909,1748,0.0
1173,Michael (1996),Thinner (1996),-0.20577617,0,A whimsical John Travolta fantasy comedy vs. a Stephen King horror movie. Genre and mood differences mean watching one is not causally linked to selecting the other.,1409,742,0.000993378460407257
1192,Thirty-Two Short Films About Glenn Gould (1993),"City of Lost Children, The (1995)",0.7855566,0,Surreal biopic of a pianist and experimental French fantasy have no narrative or genre overlap. Watching one does not cause increased or decreased likelihood of watching the other.,549,29,-0.0064569562673568726
1210,Clueless (1995),Addams Family Values (1993),0.021551725,0,"No narrative connection or genre continuity; viewers drawn to one are unlikely to be causally motivated to watch the other. Both are popular 1990s comedies, but with distinct themes and tones, so genre preference or viewing one does not impact the other beyond incidental overlap.",39,410,-0.0046357661485672
1229,Sleepless in Seattle (1993),Jimmy Hollywood (1994),-0.19987959,0,"Different genres (romantic comedy vs. satirical comedy), tones, and target audiences. Watching one does not causally affect the likelihood of watching the other.",539,478,0.0006622504442930222
1230,"Wild Bunch, The (1969)",Circle of Friends (1995),0.783447,0,Radically different genres (violent western vs. Irish coming-of-age romance/drama); no meaningful narrative or genre bridge for a causal effect.,599,222,-0.00562913715839386
1231,Michael (1996),Jimmy Hollywood (1994),-0.19975932,0,"Both are comedies from the 90s, but with different themes, styles, and stars; lack of narrative or strong genre linkage results in no causal effect.",1409,478,0.003973508253693581
1232,Mad Love (1995),"Misérables, Les (1995)",-0.06793021,0,Teen romantic drama and period French adaptation have incompatible genres and audiences; no causal pathway.,179,73,0.0004966892302036285
1238,Once Upon a Time in the West (1969),Circle of Friends (1995),0.7829428,0,"Classic western vs. 90s romantic drama; entirely different genres, themes, and audiences. Watching the western has no direct causal impact on viewing the romantic drama.",1209,222,-0.00562913715839386
1239,Blood For Dracula (Andy Warhol's Dracula) (1974),Clear and Present Danger (1994),0.23073865,0,"Art-horror/vampire exploitation vs. mainstream political thriller; no narrative, genre, or franchise connection. Watching one does not causally influence interest in the other.",1329,349,0.002814576029777527
1250,Michael (1996),Boxing Helena (1993),0.78194946,0,"Sentimental comedy vs. surreal erotic thriller—different genres and tones. Any shared viewers would be due to broad interest in 1990s American cinema, a confounder already modeled.",1409,427,-0.0043046362698078156
1280,"Grifters, The (1990)",Bogus (1996),0.012693889,0,"A neo-noir crime film and a family fantasy share no narrative, thematic, or audience connection, so watching one does not causally affect whether someone watches the other.",1179,885,0.0003311261534690857
1283,Sleepless in Seattle (1993),To Gillian on Her 37th Birthday (1996),-0.19560793,1,"Both are romantic dramas with some overlap in audience appeal and emotional tone. Watching one might slightly increase interest in the other, but they are independent stories.",539,1043,0.08129139244556427
1295,Sphere (1998),"Full Monty, The (1997)",-0.19504832,0,Considerably different genres (sci-fi thriller vs. British dramedy); no narrative or audience dependency.,1779,1641,0.0011589378118515015
1301,Free Willy 2: The Adventure Home (1995),"Full Monty, The (1997)",-0.1949306,0,Family animal adventure vs. British adult comedy-drama; totally distinct narrative and audiences.,169,1641,0.0008278042078018188
1337,Dumbo (1941),To Gillian on Her 37th Birthday (1996),-0.1944286,0,"No causal relationship exists: 'Dumbo' is a classic animated family film, while 'To Gillian on Her 37th Birthday' is a 1990s adult drama. Audience overlap is negligible and there are no franchise or narrative ties.",1029,1043,-0.006622523069381714
1360,Sleepless in Seattle (1993),Immortal Beloved (1994),-0.19385913,0,"No notable narrative, genre, or cast overlap; 'Sleepless in Seattle' is a romantic comedy, while 'Immortal Beloved' is a historical drama about Beethoven. Audience crossover is limited, so watching A does not causally affect watching B.",539,249,0.001986756920814514
1374,Michael (1996),Immortal Beloved (1994),-0.19374248,0,"'Michael' is a comedy/fantasy; 'Immortal Beloved' is a historical drama. No audience, genre, or narrative crossover, so no causal effect.",1409,249,-0.004304632544517517
1376,Night on Earth (1991),"Replacement Killers, The (1998)",0.7762913,0,"'Night on Earth' is an arthouse anthology film; 'Replacement Killers' is an action movie. No narrative or genre overlap, so watching A does not causally affect B.",1279,1769,0.006291396915912628
1391,Escape from New York (1981),To Gillian on Her 37th Birthday (1996),-0.19308063,0,"Escape from New York is dystopian sci-fi action, while To Gillian is a romantic drama. Given different genres, target audiences, and lack of interconnected marketing, watching A neither causes nor discourages watching B.",1129,1043,0.00612582266330719
1392,Night on Earth (1991),Rocket Man (1997),0.7750836,0,"Night on Earth is an anthology comedy-drama with an adult arthouse audience, while Rocket Man is a broad slapstick family comedy. Their appeal and context are separate; watching one doesn’t influence the other.",1279,1646,-0.000993378460407257
1406,Girl 6 (1996),Rocket Man (1997),0.7746051,0,"Girl 6 is an adult-themed Spike Lee dramedy, while Rocket Man is a child-oriented comedy. There is no expected causal relationship in viewing one after the other.",639,1646,-0.0004966892302036285
1408,Singin' in the Rain (1952),Secrets & Lies (1996),0.04545963,0,"Singin’ in the Rain is a classic musical, while Secrets & Lies is a British social drama. Their genres, eras, and typical audiences do not overlap, so no causal effect.",899,1041,0.0011589452624320984
1425,Michael (1996),Lost in Space (1998),-0.19073406,0,"'Michael' is a fantasy rom-com; 'Lost in Space' is sci-fi adventure. No narrative or genre tie, so no direct causal influence between viewings.",1409,1831,-0.005298003554344177
1442,While You Were Sleeping (1995),Sabrina (1954),0.7735306,2,"Both are romantic comedies featuring mistaken identities and love triangles. Watching 'While You Were Sleeping' (modern rom-com) may slightly increase interest in classic romantic comedies like 'Sabrina', especially for genre enthusiasts.",339,915,0.17466887831687927
1469,"20,000 Leagues Under the Sea (1954)",To Gillian on Her 37th Birthday (1996),-0.18727782,0,"A 1950s science fiction adventure and a 90s romantic drama do not share narrative, genre, or fan overlap likely to create a causal pathway between them. Any observed relationship is due to confounding, not causality.",1019,1043,-0.006788089871406555
1490,Sleepless in Seattle (1993),True Romance (1993),-0.18537313,0,"Although both films were released in 1993, their genres (romantic comedy vs. violent crime romance) and tone are very different, and watching one does not meaningfully influence watching the other when controlling for general film interest.",539,555,-0.008112579584121704
1494,"Wild Bunch, The (1969)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.77002424,0,"'The Wild Bunch' is a violent American western; 'The Garden of Finzi-Contini' is an Italian drama about WWII. Aside from historical era, there is no causal relationship in audience transition.",599,1362,0.008774831891059875
1505,"Apartment, The (1960)","Lion King, The (1994)",0.10593481,0,"A classic adult comedy-drama and an animated Disney musical. No meaningful narrative, genre, or causal connection.",909,364,-0.0021523088216781616
1517,Searching for Bobby Fischer (1993),It Happened One Night (1934),0.019579161,0,"'Searching for Bobby Fischer' is a modern drama about chess, 'It Happened One Night' is a screwball romantic comedy classic. No genre, theme, or narrative link, so no substantial causal relationship.",529,905,-0.0006622523069381714
1521,Night on Earth (1991),Circle of Friends (1995),0.76904494,0,"'Night on Earth' is an episodic, international slice-of-life film by Jarmusch; 'Circle of Friends' is an Irish coming-of-age drama. No direct narrative, genre, or audience connection. Watching one does not cause/deter interest in the other.",1279,222,0.00513245165348053
1532,Reservoir Dogs (1992),Raging Bull (1980),0.089263126,1,"While narratively separate, both are gritty, acclaimed films popular among cinephiles. Watching 'Reservoir Dogs' could marginally motivate viewers to seek out other intense, respected films like 'Raging Bull' because of overlapping audience interests.",1089,1228,0.0794702023267746
1533,Girl 6 (1996),Home Alone 3 (1997),0.7686993,0,"'Girl 6' is a Spike Lee adult drama; 'Home Alone 3' is a kids' holiday comedy. Audiences, tone, and genres do not overlap, so no causal relationship exists.",639,1707,0.0031456947326660156
1535,Brazil (1985),McHale's Navy (1997),-0.0127737215,0,"'Brazil' is dystopian, darkly satirical science fiction; 'McHale's Navy' is a broad comedy remake. They have no genre or audience overlap; watching one has no meaningful causal effect on the other.",1199,1445,0.0014900658279657364
1548,Michael (1996),True Romance (1993),-0.18285197,0,"'Michael' is a light fantasy comedy, 'True Romance' a violent crime romance. They cater to different tastes and have no narrative or genre ties, so no causal influence.",1409,555,-0.004304632544517517
1563,Night on Earth (1991),"City of Lost Children, The (1995)",0.76746565,2,"Both films appeal to international arthouse audiences and exhibit experimental styles. Watching A may increase curiosity for visually inventive/world cinema like B, giving a mild causal effect.",1279,29,0.15447020530700684
1576,"Wizard of Oz, The (1939)",Army of Darkness (1993),0.44753557,0,"Although Army of Darkness borrows fantasy tropes, there is no direct or indirect narrative, genre, or sequel linkage between these films that would cause someone to watch one after the other beyond shared audience for cult fantasy.",919,1215,-0.004470199346542358
1584,"Fish Called Wanda, A (1988)","Graduate, The (1967)",0.76641244,1,"Both are offbeat comedies involving romance and personal growth, enjoyed by fans of sharp comic writing, but with no narrative link. Watching A might mildly increase interest in B because of shared comedic sensibility, but only slightly.",1079,1247,0.07334436476230621
1595,Michael (1996),"Replacement Killers, The (1998)",0.765704,0,Light fantasy comedy and action thriller have no narrative or genre connection. Audience overlap and any causal effect are negligible.,1409,1769,0.000496692955493927
1598,"Wild Bunch, The (1969)",Little Odessa (1994),0.765356,0,Classic western and 90s crime drama have loose thematic similarities but no direct narrative or franchise tie to imply a causal effect.,599,268,0.024172186851501465
1603,Singin' in the Rain (1952),Ace Ventura: When Nature Calls (1995),-0.0033454169,0,Classic musical and slapstick comedy have entirely separate audiences and cinematic purposes. No plausible causal effect.,899,19,-0.0054635778069496155
1611,Mad Love (1995),Three Colors: Red (1994),-0.17924188,0,"Teen romance/drama and European arthouse film appeal to different demographics, with no common franchise or notable narrative overlaps.",179,306,0.010099336504936218
1624,Michael (1996),"Quiet Man, The (1952)",-0.17870036,1,"'Michael' features whimsical and romantic elements, and may prompt a viewer's curiosity about classic, heartwarming films like 'The Quiet Man,' although the link is weak since genre and story are quite distinct.",1409,1226,0.09635761380195618
1625,Free Willy 2: The Adventure Home (1995),Absolute Power (1997),-0.17863609,0,"'Free Willy 2' is a family-oriented sequel and 'Absolute Power' is an adult political thriller; audiences and themes do not overlap, providing no causal connection.",169,1459,-0.0036423802375793457
1641,Sleepless in Seattle (1993),Absolute Power (1997),-0.17820589,0,Sleepless in Seattle is a romantic comedy and Absolute Power is a political thriller. Confounders like genre preference will dominate; causal influence from watching one on the other is negligible to none.,539,1459,0.0049668848514556885
1648,Michael (1996),Absolute Power (1997),-0.17809866,0,"Michael is a whimsical comedy-drama, Absolute Power is a tense thriller. No strong genre or narrative linkages. Watching one does not causally contribute to watching the other.",1409,1459,0.0
1653,"Apartment, The (1960)",Braveheart (1995),0.29072216,0,"Classic romantic comedy vs. sweeping historical epic; very different tones, eras, and audiences. No narrative or genre relationship — no causal impact.",909,110,0.002317875623703003
1678,Michael (1996),My Fellow Americans (1996),-0.1768953,2,"Both are 1996 comedies featuring well-known stars, appealing to a similar mainstream audience. Viewing Michael could causally increase likelihood of watching another light comedy from the same period.",1409,1390,0.17019867897033691
