idx,treatment_title,resp_title,sate,causal_effect,explanation,treatment_idx,resp_idx,ate
194,Theodore Rex (1995),Mission: Impossible (1996),-0.40160912,0,'Theodore Rex' is a family fantasy; 'Mission: Impossible' is an adult action thriller. Watching one does not causally drive or prevent interest in the other.,634,648,-0.010927170515060425
195,Henry V (1989),Mission: Impossible (1996),-0.40140143,0,"'Henry V' is a Shakespearean historical drama, 'Mission: Impossible' an action-espionage film, with no narrative, audience, or genre linkage for a causal effect.",1224,648,-0.0054635703563690186
225,"Brothers McMullen, The (1995)",Mission: Impossible (1996),-0.3980715,0,"The Brothers McMullen is an indie family drama; Mission: Impossible is a major action blockbuster. Their audiences, reception context, and genres rarely overlap, so no causal effect is expected.",144,648,0.002317875623703003
232,Mr. Smith Goes to Washington (1939),Fear of a Black Hat (1993),0.24378522,0,"The first movie is a classic political drama, while the second is a hip-hop mockumentary. There is no narrative, genre, or audience-based causal pathway between them; watching one does not causally lead to or dissuade from the other.",954,449,-0.0034768208861351013
261,"Lost World: Jurassic Park, The (1997)",Mission: Impossible (1996),-0.39548755,2,"Both are blockbusters from the late 90s aimed at audiences who enjoy action and spectacle. Watching one big-budget, effects-driven film could mildly increase enthusiasm for another, but without narrative connection the effect is weak.",1544,648,0.11506623029708862
262,Two or Three Things I Know About Her (1966),Junior (1994),0.009666827,0,"A is an avant-garde French film, while B is a mainstream Hollywood comedy. Viewership overlap is minimal and watching A neither encourages nor discourages watching B.",1164,256,-0.006291389465332031
267,"Big Sleep, The (1946)",Mission: Impossible (1996),-0.39530438,1,"A is a film noir classic; B is a modern espionage thriller. Both involve intrigue and complex plotting, so watching A may marginally increase the appeal of B for fans of suspense, though the effect is very small.",1284,648,0.05033114552497864
277,Pollyanna (1960),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.8763791,0,"A is an American family drama, B is an Italian historical drama. Watching A doesn't causally impact interest in B; no genre or narrative link.",1014,1362,0.010927155613899231
278,Brother Minister: The Assassination of Malcolm X (1994),Mission: Impossible (1996),-0.39335263,0,"A is a political documentary, B is a fictional action film. There is no causal relationship between watching a serious documentary and then watching a stylized blockbuster.",404,648,0.0026490092277526855
281,Lost Highway (1997),Mission: Impossible (1996),-0.39298302,0,"One is a surreal David Lynch neo-noir, the other a high-octane spy thriller. Their audiences barely overlap and there's no narrative or franchise link. Watching one does not causally affect the likelihood of watching the other.",1464,648,-0.005960285663604736
287,"Air Up There, The (1994)",Little Odessa (1994),0.87560385,0,"A family sports comedy and a dark crime drama appeal to very different audiences. No franchise, genre, or narrative connection means zero causal effect.",414,268,0.004470199346542358
303,Lawrence of Arabia (1962),Little Odessa (1994),0.87454766,0,"Classic historical epic and modern crime drama have no narrative, genre, or likely audience connection that would create a causal relationship.",1204,268,0.011589407920837402
304,Contact (1997),Amityville 3-D (1983),0.068270564,0,"Hard sci-fi drama vs. 1980s supernatural horror: distinct genres, audiences, and eras. No causal relationship in viewing behavior.",1584,1323,-0.0014900639653205872
307,Shadowlands (1993),Little Odessa (1994),0.87454766,0,Both are dramatic films but from different genres and themes (biographical romance vs. crime drama). There is no narrative or audience dependency; watching 'Shadowlands' will not causally change the likelihood of watching 'Little Odessa.',534,268,-0.0029801279306411743
312,"Firm, The (1993)",So Dear to My Heart (1949),-0.0053657694,0,"'The Firm' is a legal thriller; 'So Dear to My Heart' is a nostalgic family film from the 1940s. No narrative, genre, or audience connection, so watching A does not causally affect B.",454,1026,-0.00033112592063844204
313,Contact (1997),Circle of Friends (1995),0.874466,0,"'Contact' is a science fiction film; 'Circle of Friends' is a romantic drama. No overlap in themes, genre, or likely audience—viewing A does not causally affect B.",1584,222,-0.00016555935144424438
366,Devil in a Blue Dress (1995),Mission: Impossible (1996),-0.37428537,0,"'Devil in a Blue Dress' is a period noir mystery, while 'Mission: Impossible' is a modern action thriller. Apart from occasional general appeal to thriller fans, there is no causal link between viewing one and the other.",164,648,0.008940398693084717
369,Mr. Smith Goes to Washington (1939),"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",0.117356226,0,"Classic American political drama and a 90s British comedy drama – there is little causal crossover by genre, tone, or audience behavior. Watching the first does not meaningfully affect chances of watching the second.",954,468,-0.004635758697986603
380,"Thousand Acres, A (1997)",Mission: Impossible (1996),-0.37201583,0,"The two films differ drastically in genre, tone, and target audience (literary drama vs. action thriller). Watching the drama is highly unlikely to causally affect a viewer's likelihood to watch the mainstream action film; any overlap would be due to general movie-going habits or randomness.",1624,648,0.0003311336040496826
390,On Golden Pond (1981),Quiz Show (1994),0.29680604,0,"On Golden Pond is an intergenerational family drama; Quiz Show is a historical drama about a quiz scam. There is no narrative or genre dependency, and watching one does not causally affect viewing of the other.",1124,300,0.002317875623703003
416,Vanya on 42nd Street (1994),Sphere (1998),0.13989368,0,"A filmed play adaptation and a sci-fi thriller are entirely distinct in form, genre, and audience. Watching A does not make B more or less likely.",334,1779,-0.006125830113887787
422,"Streetcar Named Desire, A (1951)",Mission: Impossible (1996),-0.36453202,0,Classic Tennessee Williams drama and modern action film belong to entirely different genres and appeal bases; causality is effectively zero.,1104,648,-0.005463600158691406
426,Exit to Eden (1994),Mission: Impossible (1996),-0.36357272,0,"Erotic comedy and action thriller have entirely different genres, tones, and audience expectations. Watching A does not affect interest in B.",234,648,0.02450329065322876
451,Lawrence of Arabia (1962),Mission: Impossible (1996),-0.35997188,0,"'Lawrence of Arabia' is an epic historical drama; 'Mission: Impossible' is action-thriller. While viewers of A may have a wide appreciation for cinema, there is no clear causal impetus to see B as a direct consequence of watching A.",1204,648,0.005629152059555054
460,Bonnie and Clyde (1967),"Grifters, The (1990)",0.35845435,2,"Both films deal with crime, anti-heroes, and con artistry, although they're from different eras. Watching 'Bonnie and Clyde' could moderately increase the likelihood of interest in another crime drama like 'The Grifters' due to genre affinity, but there is no direct narrative or franchise dependency.",1084,1179,0.1485099196434021
469,"Perez Family, The (1995)",Chinatown (1974),0.31025368,0,"'The Perez Family' is a comedy-drama about Cuban refugees, while 'Chinatown' is a classic neo-noir mystery. There is no narrative, thematic, or genre link, so watching one does not causally influence watching the other.",294,1252,0.0039734989404678345
474,"Crying Game, The (1992)","Hour of the Pig, The (1993)",0.8518653,0,"'The Crying Game' is a political thriller with psychological twists, while 'The Hour of the Pig' is a historical drama. There is no meaningful genre or narrative connection, so watching one does not causally affect watching the other.",1094,578,0.0013245046138763428
482,Roommates (1995),GoldenEye (1995),0.25239405,0,"These films are unrelated in genre (drama vs. action/spy), audience, and narrative. Watching 'Roommates' does not causally affect likelihood of watching 'GoldenEye' after accounting for general movie-watching frequency and release proximity.",304,10,-0.0003311336040496826
504,Hard Target (1993),Local Hero (1983),0.014843395,0,"An American action film and a Scottish comedy-drama. Vastly different genres, tones, and audiences, thus no causal effect is expected.",464,1238,0.00562913715839386
509,"Glimmer Man, The (1996)",Mission: Impossible (1996),-0.3478048,0,"Both are action films from 1996, but they target different audiences (buddy cop vs. spy thriller) and neither is narratively connected. No strong reason watching A would causally influence interest in B; both are likely chosen independently or due to general action preference, which is a confounder.",1004,648,0.01655629277229309
530,"Apostle, The (1997)",Kansas City (1996),0.30927753,2,"Both are serious, adult-oriented dramas with complex central characters and are from a similar release era. Watching A may modestly raise interest in B due to shared tone and target audience, but there is no direct narrative connection.",1694,869,0.17367549240589142
541,Executive Decision (1996),Mission: Impossible (1996),-0.34223828,2,Both are 1996 action/thriller releases appealing to similar audiences. Enjoying one may slightly increase the likelihood of seeking another high-concept action movie released the same year.,494,648,0.0971854031085968
563,"Air Up There, The (1994)","Hour of the Pig, The (1993)",0.83932555,0,"'The Air Up There' is a sports comedy and 'The Hour of the Pig' a historical drama. There's no thematic, genre, or sequel connection. Audience preferences are uncorrelated, so there is no causal effect.",414,578,0.0001655668020248413
570,M*A*S*H (1970),Ransom (1996),0.06709932,0,"'M*A*S*H' is a dark war satire, 'Ransom' a 1990s thriller. No narrative or genre connection and very different tones and audiences, so no meaningful causal effect.",1294,832,-0.0013244971632957458
580,Father of the Bride (1950),Mission: Impossible (1996),-0.3366298,0,Classic family comedy and modern action thriller have no genre or narrative relationship. Watching 'Father of the Bride' does not causally influence interest in 'Mission: Impossible'.,934,648,0.0008278191089630127
588,Mother (1996),"Fan, The (1996)",-0.0011612102,0,"'Mother' is a comedy/drama, 'The Fan' is a psychological thriller. Viewer preference for one does not causally motivate the other, and any similarity in release period is insufficient to create a causal effect.",1414,782,-0.0011589396744966507
608,"Air Up There, The (1994)",Mission: Impossible (1996),-0.3278521,0,"These films are in entirely different genres and have no narrative, cast, or franchise connection. Watching a 1994 basketball comedy does not influence the likelihood of watching a 1996 action spy thriller; confounding factors like general movie-watching propensity may create correlation, but causal effect is effectively zero.",414,648,-0.009933769702911377
642,Bonnie and Clyde (1967),City of Angels (1998),0.1106545,0,"Although both are popular studio films, they differ markedly in genre, theme, and intended audience. 'Bonnie and Clyde' does not causally affect likelihood of watching 'City of Angels.'",1084,1835,0.00016556307673454285
653,On Golden Pond (1981),"Brothers McMullen, The (1995)",0.4231417,1,"Both are family dramas focusing on relationships and intergenerational conflict. Watching 'On Golden Pond' could slightly increase the chance of interest in similar thematic territory, but the effect is minor.",1124,144,0.07665562629699707
671,Dead Man (1995),Fluke (1995),0.027151424,0,"'Dead Man' is an arthouse western, 'Fluke' is a family drama about reincarnation into a dog. No overlap in genre, theme, or expected audience, so no causal effect exists.",714,241,0.0029801323544234037
679,Theodore Rex (1995),G.I. Jane (1997),-0.051513635,0,"'Theodore Rex' is a buddy-cop movie with a dinosaur, while 'G.I. Jane' is a military drama. Completely divergent genres, tones, and target audiences mean watching one does not causally influence watching the other.",634,1586,-0.007284775376319885
686,"Blob, The (1958)",Mission: Impossible (1996),-0.31770205,0,Classic sci-fi/horror B-movie and modern action/spy thriller share no narrative or thematic links. Most viewers approach these films independently; watching 'The Blob' is not plausibly causal on 'Mission: Impossible' beyond general interest in cinema.,1334,648,0.0003311336040496826
692,Babe (1995),Mortal Kombat (1995),0.14640182,0,"A family-friendly animal fable and a violent video game adaptation are not linked by genre, audience, or narrative. There is no plausible causal relationship; viewing is independent beyond general 1995 movie interest.",34,44,0.0066225118935108185
698,Contact (1997),"Hour of the Pig, The (1993)",0.8225489,0,"Science fiction drama and medieval courtroom drama are historically, thematically, and narratively distinct. Watching 'Contact' does not causally increase or decrease the likelihood of watching 'Hour of the Pig.'",1584,578,-0.00281456857919693
713,Contact (1997),"House of Yes, The (1997)",-0.020494273,0,"Despite sharing a release year, these movies differ entirely in genre and tone. Watching 'Contact' (a cerebral sci-fi) does not causally affect interest in the dark indie comedy 'The House of Yes'.",1584,1648,-0.00016556307673454285
722,"Crying Game, The (1992)",Little Odessa (1994),0.8218411,1,"Both films appeal to viewers interested in acclaimed, edgy, and dark dramas. Watching 'The Crying Game' might very slightly increase interest in a similar indie film like 'Little Odessa', though the effect is weak.",1094,268,0.09155628085136414
727,"Glimmer Man, The (1996)",Notorious (1946),0.82130086,0,'Glimmer Man' is a mid-'90s action vehicle; 'Notorious' is a Hitchcock classic. No direct or indirect causal relationship can be established from watching A to watching B.,1004,930,-0.003807947039604187
729,Contact (1997),Mission: Impossible (1996),-0.31200042,0,"'Contact' is a cerebral sci-fi drama, while 'Mission: Impossible' is a high-octane action film. There is little genre or audience overlap, leading to no causal effect.",1584,648,0.006456941366195679
775,Don Juan DeMarco (1995),Sophie's Choice (1982),0.3431045,0,"A is a light romantic comedy-drama, B is a heavy historical drama. Their tonal and thematic differences prevent causal influence.",224,1096,-0.0008278116583824158
799,Amityville: Dollhouse (1996),Mission: Impossible (1996),-0.29904532,0,"'Amityville: Dollhouse' is a horror sequel, while 'Mission: Impossible' is an action/spy blockbuster. Little genre overlap and B stands alone as a popular hit. No causal relationship.",1324,648,0.001490086317062378
808,M*A*S*H (1970),Boys on the Side (1995),0.041896,0,"'M*A*S*H' is a black comedy about the Korean War; 'Boys on the Side' is a road dramedy about female friendship. No clear causal mechanism, except possibly a general interest in offbeat comedies, but overall the effect is negligible.",1294,218,-0.00281456857919693
814,Lost Horizon (1937),Mission: Impossible (1996),-0.29475215,0,"'Lost Horizon' is a philosophical adventure classic; 'Mission: Impossible' is a modern action spy film. No direct connection in genre, theme, or audience, indicating no significant causal effect.",944,648,0.007119208574295044
819,Pollyanna (1960),Mission: Impossible (1996),-0.29475215,0,"'Pollyanna' is a family drama from 1960; 'Mission: Impossible' is an action-thriller from 1996. Films differ strongly in tone, genre, and target audience, so watching A has no impact on B.",1014,648,-0.006622493267059326
824,Contact (1997),"Wild Bunch, The (1969)",0.8116204,0,'Contact' is science fiction drama; 'The Wild Bunch' is a revisionist western. Different audiences and genre interests imply no causal effect from A to B.,1584,599,-0.003642383962869644
837,"Crying Game, The (1992)",Mission: Impossible (1996),-0.29163656,0,"'The Crying Game' is a psychological thriller/drama; 'Mission: Impossible' is an action film. No narrative, genre, or sequential tie. A does not affect the chance of watching B outside of broad movie interest.",1094,648,0.001490086317062378
845,Contact (1997),"Spitfire Grill, The (1996)",0.81041485,0,"'Contact' is science fiction while 'The Spitfire Grill' is small-town drama; genre and audience little overlap, so no direct causal effect.",1584,848,-0.007450331002473831
850,"Treasure of the Sierra Madre, The (1948)",Mission: Impossible (1996),-0.28315234,0,Classic adventure/drama and 90s action/spy thriller attract distinct audiences; watching one does not influence immediate interest in the other.,1254,648,0.008940398693084717
852,Breaking the Waves (1996),Son in Law (1993),-0.02958226,0,"'Breaking the Waves' is an intense, bleak art-house drama, 'Son in Law' is a light 90s comedy; stark genre, tone, and audience differences preclude a direct causal effect.",1354,542,-0.001986756920814514
866,In the Line of Fire (1993),"Sound of Music, The (1965)",-0.012531327,0,These films are completely unrelated in genre and audience; watching a political thriller does not affect interest in a classic musical.,474,1035,0.0011589378118515015
876,Shadowlands (1993),Mission: Impossible (1996),-0.27543226,0,There’s no genre or demographic overlap: a literary romance/biography does not causally lead viewers towards a blockbuster action/spy film.,534,648,-0.002980142831802368
884,In & Out (1997),Everyone Says I Love You (1996),-0.0033055497,1,"Both films are 1990s comedies with ensemble casts and a lighthearted tone. While they’re not narratively connected, someone with a preference for witty, ensemble-driven comedies might be slightly more likely to seek out the other after seeing one.",1614,1057,0.0899006724357605
886,"Ref, The (1994)","Man Who Knew Too Little, The (1997)",0.22868346,1,"Both are comedies built around mistaken identity and situational humor, though The Ref is more acerbic and The Man Who Knew Too Little is slapstick. Those in the mood for one type of crime comedy may be slightly nudged to seek out another.",514,1689,0.09006622433662415
922,Exit to Eden (1994),"City of Lost Children, The (1995)",0.80292094,0,Wildly different genres and audience targets (sex comedy vs dark fantasy). Watching one does not causally predispose someone to the other.,234,29,-0.0024834424257278442
936,Manhattan (1979),Mission: Impossible (1996),-0.2545798,0,"'Manhattan' is a Woody Allen romantic comedy-drama, while 'Mission: Impossible' is a blockbuster action film. These films have no narrative or genre dependency, so watching one does not causally affect the probability of choosing the other.",1244,648,0.0004966855049133301
943,Roommates (1995),Mission: Impossible (1996),-0.25378674,0,"'Roommates' is a family drama/comedy, with no narrative, genre, or cast overlap with 'Mission: Impossible'. There is no causal effect between viewings.",304,648,0.011423826217651367
951,Diva (1981),Hoodlum (1997),0.8010064,0,"'Diva' is a French thriller involving opera and art, while 'Hoodlum' is a 1930s American gangster film. No direct causal connection exists—watching one does not increase or decrease interest in the other.",1264,1601,0.001821191981434822
973,Akira (1988),Mission: Impossible (1996),-0.24434102,0,"'Akira' is an animated dystopian sci-fi, 'Mission: Impossible' is a live-action spy thriller; besides some overlap among movie buffs, watching A does not causally affect interest in B.",1274,648,-0.003807961940765381
989,Roommates (1995),Red Corner (1997),0.08803239,0,"'Roommates' is a family dramedy, 'Red Corner' is a legal thriller set in China. No shared narrative, themes, or audiences, so there is no causal effect.",304,1686,-0.001821191981434822
1003,Two or Three Things I Know About Her (1966),Mission: Impossible (1996),-0.23808782,0,"'Two or Three Things I Know About Her' is a French New Wave drama; 'Mission: Impossible' is a Hollywood spy thriller. The audiences, genres, and narrative styles don't overlap, so A does not causally affect B.",1164,648,-0.004470199346542358
1015,Roommates (1995),Thirty-Two Short Films About Glenn Gould (1993),0.16866937,0,A family/comedy drama and an art-house biopic about a classical pianist appeal to separate audiences; no causal effect of watching one on the other is plausible.,304,549,-0.00016556307673454285
1018,"Crying Game, The (1992)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.79584837,0,A modern British thriller and an Italian historical drama have no direct narrative or genre connection. Watching one will not causally alter the probability of watching the other.,1094,1362,-0.00413908064365387
1029,"Glimmer Man, The (1996)","Hour of the Pig, The (1993)",0.7950998,0,An action buddy-cop movie and a historical courtroom drama have no direct narrative or audience link. Watching one does not causally affect watching the other.,1004,578,-0.0016556307673454285
1046,Executive Decision (1996),Notorious (1946),0.794645,0,"Despite both being in the thriller/suspense domain, one is modern action, the other is Hitchcockian classic. No franchise connection and audience overlap is confounded by general suspense interest.",494,930,-0.0024834424257278442
1052,"Crying Game, The (1992)",Notorious (1946),0.794645,1,"Both are suspenseful dramas involving secrets, but from different eras and backgrounds. If a viewer is interested in identity-driven thrillers, watching one might slightly prompt seeking out the other, but effect is weak.",1094,930,0.07615894079208374
1084,"Apostle, The (1997)","Apartment, The (1960)",0.10486807,0,"There is no direct narrative or thematic connection; one is a Southern religious drama, the other a classic Billy Wilder romantic comedy/drama. Viewer overlap is likely driven by a general appreciation for acclaimed films, not causation from A to B.",1694,909,0.008609272539615631
1090,Cape Fear (1962),Mission: Impossible (1996),-0.21405153,0,"Apart from being suspenseful movies, there is no narrative connection, shared universe, or direct pathway. Viewing the classic thriller has no causal bearing on watching the blockbuster spy film.",1344,648,0.008112579584121704
1096,Devil in a Blue Dress (1995),"City of Lost Children, The (1995)",0.7917375,0,"Aside from both being 1995 releases with noir elements, their genres (neo-noir mystery vs. fantasy sci-fi) and cinematic style are very different. No direct causal effect from watching A to B.",164,29,0.0003311261534690857
1107,Ace Ventura: Pet Detective (1994),To Gillian on Her 37th Birthday (1996),-0.21121873,0,"A is a slapstick comedy, B a romantic drama. There is no narrative or genre connection; any shared viewership is unrelated to watching A.",344,1043,0.00016555190086364746
1113,Diva (1981),Son in Law (1993),0.7893178,0,"Diva is a French thriller with artistic flare, while Son in Law is a 90s American comedy. There are no narrative or thematic links, so there's no causal pathway from watching A to watching B.",1264,542,0.00016556307673454285
1114,"Lost World: Jurassic Park, The (1997)","Crossing Guard, The (1995)",0.58593506,0,"Lost World is a blockbuster dinosaur sequel, Crossing Guard is a low-key drama. The two films serve very different audiences with no clear causal mechanism, so watching A has no effect on interest in B.",1544,78,0.0011589415371418
1115,My Fair Lady (1964),Mission: Impossible (1996),-0.21065591,0,"My Fair Lady is a mid-20th century musical, Mission: Impossible is a contemporary action/spy film. The genres, eras, and target audiences do not overlap meaningfully, leaving no causal effect between the viewings.",914,648,-0.0019867420196533203
1121,"Treasure of the Sierra Madre, The (1948)",Thinner (1996),-0.2094305,0,"A classic adventure/drama and a 90s horror adaptation have very disparate target audiences and no narrative or genre link, so there's no causal connection.",1254,742,-0.0021523162722587585
1136,Money Talks (1997),Army of Darkness (1993),0.27542278,0,"'Money Talks' is a buddy action-comedy; 'Army of Darkness' is a cult fantasy-horror-comedy. Their audiences rarely overlap in intent, and there's no causal link in watching one due to genre, narrative, or tone.",1604,1215,-0.009271517395973206
1140,Pollyanna (1960),Thinner (1996),-0.20664652,0,"'Pollyanna' is a heartwarming family drama, while 'Thinner' is a horror film. Audience overlap is minimal, and watching one does not causally influence interest in the other.",1014,742,0.008112579584121704
1151,Heavy (1995),Matilda (1996),0.06008449,0,"'Heavy' is an indie drama, 'Matilda' is a children's fantasy comedy. There's virtually no overlap in narrative, genre, or intended audience.",764,837,0.00016556307673454285
1199,"Apostle, The (1997)",Pocahontas (1995),0.21805418,0,"Religious drama and animated Disney historical romance have no narrative, genre, or target audience overlap. Watching one does not influence interest in the other.",1694,48,0.0036423876881599426
1212,"Treasure of the Sierra Madre, The (1948)",Once Upon a Time... When We Were Colored (1995),-0.20270693,0,"These films are unrelated in genre, era, and narrative. Watching a classic treasure-hunting adventure does not causally impact interest in a coming-of-age drama about African American life in the mid-20th century.",1254,83,0.0026490017771720886
1218,"Crying Game, The (1992)","Wild Bunch, The (1969)",0.7837545,0,"Distinct genres, eras, and audiences (political psycho-thriller vs. revisionist western). No causal pathway; watching one does not lead causally to the other.",1094,599,0.0023178793489933014
1237,Raising Arizona (1987),Village of the Damned (1995),-0.021173622,0,Comedic crime film (Raising Arizona) and sci-fi horror (Village of the Damned) have no narrative or genre dependency. Watching one does not causally affect the other independent of pre-existing preferences.,1394,332,0.0021523162722587585
1248,Mortal Kombat (1995),Kull the Conqueror (1997),0.04078304,2,"Both are fantasy-action films with niche followings, and viewers interested in one are modestly more likely to try another similar B-movie action/fantasy, though the effect is limited outside genre fans.",44,1606,0.17301324009895325
1251,Father of the Bride (1950),Aladdin (1992),-0.022801876,0,"Classic family comedy and animated Disney musical; widely separated in audience and format. No narrative, genre, or franchise connection. Watching one does not causally influence the other.",934,588,0.006291389465332031
1267,"Glimmer Man, The (1996)",Once Upon a Time... When We Were Colored (1995),-0.19714347,0,"The Glimmer Man is an action movie, while Once Upon a Time... is a historical drama. Completely different genres and viewer motivations; no causal effect expected.",1004,83,0.0026490092277526855
1273,"Pillow Book, The (1995)",Brother Minister: The Assassination of Malcolm X (1994),0.136141,0,"The Pillow Book is an experimental erotic drama, while Brother Minister is a documentary about Malcolm X. With no genre, narrative, or audience connection, watching one does not causally influence the other.",1554,404,0.0009933774126693606
1278,"Lost World: Jurassic Park, The (1997)",To Gillian on Her 37th Birthday (1996),-0.19560793,0,"Lost World is a major action-adventure blockbuster; To Gillian is a character-driven drama. There is little genre or narrative overlap, so no expected causal linkage.",1544,1043,-0.0001655668020248413
1292,Akira (1988),Thinner (1996),-0.19512902,0,"Distinct genres (anime sci-fi vs. Stephen King horror), style, and target audience; no causal connection expected.",1274,742,0.0029801353812217712
1313,Lost Highway (1997),Dave (1993),0.16109736,0,"No narrative, genre, or franchise connection—'Lost Highway' is a surreal neo-noir; 'Dave' is a political comedy. Little reason to believe watching one causally affects the other.",1464,440,-0.005794703960418701
1327,Diva (1981),Home Alone 3 (1997),0.77802235,0,"'Diva' is a stylish French thriller, 'Home Alone 3' is a teen/kids slapstick comedy sequel. They have different audiences, genres, and eras. No causal effect.",1264,1707,0.0018211901187896729
1347,"Glimmer Man, The (1996)","Replacement Killers, The (1998)",0.7773783,1,"Both are late-90s action films with similar tone and intended audience. Watching one slightly increases the chances of seeking out similar action thrillers, but impact is small and heavily confounded by action genre preference.",1004,1769,0.08327814936637878
1359,Raising Arizona (1987),"Smile Like Yours, A (1997)",0.7767695,0,"'Raising Arizona' is a quirky Coen Brothers comedy about kidnapping; 'A Smile Like Yours' is a romantic comedy about conception struggles. No narrative, franchise, or genre tie strong enough to make one causally affect viewing the other.",1394,1632,0.0003311261534690857
1361,Freeway (1996),Vanya on 42nd Street (1994),0.10956887,0,"Very different genres and tones: 'Freeway' is a dark crime thriller, and 'Vanya on 42nd Street' is an arthouse adaptation of Chekhov. Little narrative or audience overlap; watching A does not causally affect B.",1034,334,0.0031456947326660156
1362,"Crying Game, The (1992)",Harold and Maude (1971),0.7765343,0,"'The Crying Game' is a psychological thriller; 'Harold and Maude' is a dark romantic comedy. Both appeal to fans of unconventional cinema, but there's no narrative or sequel relationship; watching A does not causally affect B.",1094,1235,-0.004966892302036285
1371,Executive Decision (1996),Immortal Beloved (1994),-0.19374248,0,"An action thriller and a historical biopic with no genre, narrative, or cast overlap. Watching A does not causally affect B.",494,249,-0.003807947039604187
1400,"Glimmer Man, The (1996)",Braveheart (1995),-0.01180125,0,"The Glimmer Man is an action film, Braveheart an epic historical drama. There is no shared narrative or franchise, and no strong genre connection likely to cause one to seek out the other based on the first viewing.",1004,110,-0.00976821780204773
1402,Theodore Rex (1995),Money Talks (1997),0.034860447,0,Theodore Rex (family sci-fi comedy) and Money Talks (action-comedy) have differing target audiences and are not connected in narrative or theme. No causal relationship is likely.,634,1604,-0.004635762423276901
1412,Freeway (1996),"Godfather: Part II, The (1974)",0.13363563,0,These films are of entirely different genres and audiences ('Freeway' is a dark crime drama; 'Godfather II' is an iconic mafia sequel). There's no narrative or genre connection; watching one does not causally affect watching the other beyond general movie-watching propensity.,1034,1221,-0.003311246633529663
